MouseID,GROUP,CODE,AGE,DOB,SUBEXPT,EXPT,DELTAT,ROIAreapx,SubROI_SubroiAGGR,MajorROI,System,nonzeropixels,Ch1m05sd,Ch1m05sdm05sd,Ch1m05sd1,Ch1Total,Ch2m05sd,Ch2m05sdm05sd,Ch2m05sd1,Ch2Total,Ch3m05sd,Ch3m05sdm05sd,Ch3m05sd1,Ch3Total,Ch4m05sd,Ch4m05sdm05sd,Ch4m05sd1,Ch4Total,OLm05sd,OLm05sdm05sd,OLm05sd1,OLTotal,PopMeans_subroiIndex,SubROI_SubroiAreaPX_PopMean,ROIAreapx_PopMean,Sample_roiAreaMM2,Pop_roiAreaMM2,areaNormFactor,Ch1m05sdperMM2,Ch1m05sdm05sdperMM2,Ch1m05sd1perMM2,Ch1TotalperMM2,Ch2m05sdperMM2,Ch2m05sdm05sdperMM2,Ch2m05sd1perMM2,Ch2TotalperMM2,Ch3m05sdperMM2,Ch3m05sdm05sdperMM2,Ch3m05sd1perMM2,Ch3TotalperMM2,Ch4m05sdperMM2,Ch4m05sdm05sdperMM2,Ch4m05sd1perMM2,Ch4TotalperMM2,OLm05sdperMM2,OLm05sdm05sdperMM2,OLm05sd1perMM2,OLTotalperMM2,Ch1m05sd_COUNTnormd,Ch1m05sdm05sd_COUNTnormd,Ch1m05sd1_COUNTnormd,Ch1Total_COUNTnormd,Ch2m05sd_COUNTnormd,Ch2m05sdm05sd_COUNTnormd,Ch2m05sd1_COUNTnormd,Ch2Total_COUNTnormd,Ch3m05sd_COUNTnormd,Ch3m05sdm05sd_COUNTnormd,Ch3m05sd1_COUNTnormd,Ch3Total_COUNTnormd,Ch4m05sd_COUNTnormd,Ch4m05sdm05sd_COUNTnormd,Ch4m05sd1_COUNTnormd,Ch4Total_COUNTnormd,OLm05sd_COUNTnormd,OLm05sdm05sd_COUNTnormd,OLm05sd1_COUNTnormd,OLTotal_COUNTnormd
3433,SAB,4,103,,11,11,86,1612078,bAmy,bAmy,NUCLEAR AMY,54.03766667,805,842.5,655.1666667,2302.666667,0,1555.5,69.83333333,1625.333333,1500,1513,165.6666667,3178.666667,698.8333333,657.8333333,511.8333333,1868.5,17,429,40.16666667,486.1666667,73,bAmy,2124916.458,2.478731133,3.267271546,0.758654767,324.7629359,339.8916441,264.3153418,928.9699218,0,627.5388159,28.17301659,655.7118325,605.1483278,610.3929466,66.83527087,1282.376545,281.931882,265.3911611,206.4900572,753.8131003,6.858347715,173.0724217,16.20452744,196.1352969,1061.0887,1110.518298,863.5899956,3035.196993,0,2050.339717,92.04889549,2142.388613,1977.183913,1994.319507,218.3689788,4189.872398,921.1480162,867.1049892,674.6590884,2462.912094,22.40808434,565.474599,52.94459144,640.8272748
3507,SAA,4,101,,11,11,98,2186142,bAmy,bAmy,NUCLEAR AMY,81.98893333,1129,2163.666667,1880.666667,5173.333333,0,3226,86.66666667,3312.666667,1830.333333,1697,546.3333333,4073.666667,1238.333333,876.3333333,312.6666667,2427.333333,0,588.3333333,38,626.3333333,73,bAmy,2124916.458,3.361411939,3.267271546,1.028813152,335.8707651,643.6779264,559.4871145,1539.035806,0,959.7157559,25.78281634,985.4985722,544.5132481,504.8473768,162.5309076,1211.891533,368.3967796,260.7039391,93.01646818,722.1171868,0,175.0256571,11.30477332,186.3304304,1097.380994,2103.070574,1827.99633,5028.447898,0,3135.651982,84.23946221,3219.891444,1779.072642,1649.47347,531.0326098,3959.578722,1203.652316,851.7905621,303.9100598,2359.352938,0,571.8563492,36.9357642,608.7921134
3508,SAA,5,101,,11,11,104,1077834,bAmy,bAmy,NUCLEAR AMY,34.43628,691.4,1045.6,757.8,2494.8,0,676.6,10.4,687,1320.6,1047.4,225.8,2593.8,448.4,454.4,231.8,1134.6,2.2,265,0.6,267.8,73,bAmy,2124916.458,1.657277558,3.267271546,0.507235941,417.1902265,630.9142332,457.2559353,1505.360395,0,408.2599179,6.275351975,414.5352699,796.849021,632.0003518,136.2475458,1565.096919,270.564214,274.1846094,139.8679411,684.6167646,1.327478303,159.9007955,0.362039537,161.5903134,1363.073757,2061.368122,1493.979307,4918.421186,0,1333.896013,20.50327895,1354.399292,2603.522133,2064.916767,445.1577296,5113.59663,884.0067579,895.8355727,456.9865443,2236.828875,4.337232086,522.4393195,1.182881478,527.959433
3531,SAB,3,101,,11,11,95,3605822,bAmy,bAmy,NUCLEAR AMY,113.37295,1979.916667,2254.25,1767.5,6001.666667,0,5799.916667,147.25,5947.166667,3418.583333,4407.333333,651,8476.916667,1935.583333,2072.583333,1334.666667,5342.833333,17,1519.166667,58.5,1594.666667,73,bAmy,2124916.458,5.544311907,3.267271546,1.696924124,357.1077349,406.5878756,318.7951958,1082.490806,0,1046.102161,26.55875111,1072.660912,616.5928957,794.928822,117.4176365,1528.939354,349.1115518,373.8215613,240.7271974,963.6603104,3.066205561,274.0045459,10.55135443,287.6221059,1166.767941,1328.432997,1041.590472,3536.791411,0,3417.899825,86.7746518,3504.674477,2014.576424,2597.248322,383.6353027,4995.460048,1140.64224,1221.376551,786.5211223,3148.539912,10.01812618,895.2472565,34.4741401,939.7395228
3539,CAA,1,100,,11,11,92,3285265,bAmy,bAmy,NUCLEAR AMY,107.69425,1756.5,2627,2087.5,6471,0,3018.5,80,3098.5,3908,3890,465.5,8263.5,2099.5,2093,1002.5,5195,0,1086.5,53.5,1140,73,bAmy,2124916.458,5.051423464,3.267271546,1.546067841,347.7237679,520.0514308,413.2498522,1281.025051,0,597.5543372,15.83712009,613.3914573,773.6433162,770.0799641,92.1522425,1635.875523,415.6254202,414.3386542,198.4589111,1028.422986,0,215.0878872,10.59107406,225.6789612,1136.107973,1699.149242,1350.199484,4185.456699,0,1952.372283,51.74417183,2004.116455,2527.702794,2516.060355,301.0863998,5344.849549,1357.961109,1353.756895,648.4191532,3360.137158,0,702.7505337,34.60391491,737.3544486
3540,CAA,2,100,,11,11,96,1550799,bAmy,bAmy,NUCLEAR AMY,52.48853333,808.8333333,803.3333333,569,2181.166667,0,2149.333333,36,2185.333333,677.3333333,843.5,512.6666667,2033.5,856.1666667,782,528.5,2166.666667,41.5,445,16.16666667,502.6666667,73,bAmy,2124916.458,2.384508542,3.267271546,0.729816457,339.20337,336.896815,238.6235947,914.7237797,0,901.3737192,15.09745063,916.4711698,284.0557378,353.7416558,214.9988803,852.7962739,359.0537217,327.9501776,221.6389627,908.6428621,17.40400559,186.6212648,6.779873663,210.805144,1108.269519,1100.733378,779.6480813,2988.650978,0,2945.032705,49.32747087,2994.360176,928.0872297,1155.770047,702.4597241,2786.317,1173.126009,1071.502284,724.1546765,2968.782969,56.86361225,609.7423483,22.15168831,688.7576488
3541,CAA,3,100,,11,11,101,3241292,bAmy,bAmy,NUCLEAR AMY,64.50200833,1217.65,1119.883333,634.1166667,2971.65,0,2281.033333,70,2351.033333,1310.483333,1541.733333,1262.933333,4115.15,1349.366667,1443.183333,957.9,3750.45,25,745.4333333,33.46666667,803.9,73,bAmy,2124916.458,4.983810579,3.267271546,1.52537385,244.3210834,224.7042329,127.2353065,596.2606228,0,457.6886094,14.04547763,471.734087,262.948062,309.3483006,253.4071697,825.7035324,270.7499904,289.5742746,192.2023289,752.5265939,5.016242011,149.5709601,6.715075971,161.3022781,798.2633239,734.1697466,415.7122967,1948.145367,0,1495.39297,45.89038941,1541.28336,859.1227212,1010.724901,827.9500353,2697.797657,884.6137399,946.117788,627.9772003,2458.708728,16.38942479,488.6889421,21.93997665,527.0183436
3542,CAA,4,100,,11,11,100,2492080,bAmy,bAmy,NUCLEAR AMY,69.05163333,505.6666667,427.1666667,184.8333333,1117.666667,0,8235.666667,145.1666667,8380.833333,1121.666667,1486.166667,1171.333333,3779.166667,1146.5,1051.333333,614.6666667,2812.5,22.33333333,1120.166667,62.16666667,1204.666667,73,bAmy,2124916.458,3.831822208,3.267271546,1.172789636,131.965065,111.4787283,48.23640641,291.6801997,0,2149.282044,37.88449954,2187.166543,292.7240894,387.8485446,305.6857207,986.2583548,299.2049051,274.3690276,160.4110612,733.9849939,5.828384544,292.3326308,16.22378683,314.3848021,431.1657019,364.2312769,157.6014382,952.998417,0,7022.288067,123.7789474,7146.067014,956.4090883,1267.206514,998.7582574,3222.37386,977.5836729,896.4381172,524.1064959,2398.128286,19.04291498,955.1300865,53.00751708,1027.180519
3595,SAA,1,98,,11,11,93,3092238,bAmy,bAmy,NUCLEAR AMY,115.1235333,1803,2185.333333,1251.666667,5240,1,8436,179.6666667,8616.666667,3004.333333,4503.333333,716.3333333,8224,2579,2601,1002.666667,6182.666667,36.66666667,2279.333333,98.66666667,2414.666667,73,bAmy,2124916.458,4.754625149,3.267271546,1.455228034,379.209705,459.6226337,263.2524389,1102.084778,0.210321522,1774.272363,37.78776687,1812.270452,631.8759606,947.1479228,150.6603173,1729.684201,542.4192064,547.0462799,210.8823798,1300.347866,7.711789157,479.3928568,20.75172355,507.8563696,1238.981079,1501.711953,860.1172033,3600.810236,0.687177526,5797.029608,123.4628955,5921.179682,2064.510347,3094.589458,492.2481677,5651.347973,1772.230839,1787.348745,689.0099993,4248.589583,25.19650928,1566.306641,67.80151589,1659.304666
3596,CAB,2,98,,11,11,109,1169790,bAmy,bAmy,NUCLEAR AMY,47.0278,692,790.5,552.5,2035,0,2133,45,2178,1234,1339,144.5,2717.5,661,687,470,1818,51.5,345,21.5,418,73,bAmy,2124916.458,1.798669104,3.267271546,0.550511054,384.7289079,439.4916209,307.171563,1131.392092,0,1185.876822,25.01849834,1210.89532,686.0628213,744.4393174,80.33717802,1510.839317,367.4939423,381.9490747,261.304316,1010.747333,28.63228144,191.8084873,11.95328254,232.3940513,1257.013814,1435.938468,1003.612908,3696.565189,0,3874.581596,81.74222777,3956.323824,2241.553535,2432.2854,262.4833758,4936.32231,1200.702501,1247.931344,853.7521567,3302.386002,93.54943845,626.6904129,39.05461994,759.2944713
3597,SAB,3,98,,11,11,93,2371656,bAmy,bAmy,NUCLEAR AMY,100.8656167,1428.333333,1701.666667,1311.5,4441.5,0,2213.166667,74.66666667,2287.833333,2266.333333,3661,448.5,6375.833333,2004.833333,2306.333333,1920.333333,6231.5,134.1666667,837.8333333,71.16666667,1043.166667,73,bAmy,2124916.458,3.646658266,3.267271546,1.11611729,391.6828036,466.6372725,359.6443386,1217.964415,0,606.9026779,20.4753671,627.378045,621.4822361,1003.932843,122.9893144,1748.404394,549.7727474,632.4511828,526.6008475,1708.824778,36.79167525,229.7537286,19.51558426,286.0609881,1279.734079,1524.630683,1175.055714,3979.420477,0,1982.915851,66.89858432,2049.814435,2030.551227,3280.121212,401.8394875,5712.511927,1796.256854,2066.389754,1720.547965,5583.194574,120.2083937,750.66782,63.76271318,934.6389269
3602,CAA,1,98,,11,11,109,4796359,bAmy,bAmy,NUCLEAR AMY,199.7548833,3259.666667,3396.166667,1719.416667,8375.25,0,14468.33333,226.3333333,14694.66667,807.5833333,5109.416667,1425,7342,3197.416667,3910.833333,2881.5,9989.75,519.5,3035.333333,375.75,3930.583333,73,bAmy,2124916.458,7.374881598,3.267271546,2.257198857,441.9957966,460.5045683,233.144986,1135.645351,0,1961.839406,30.68975824,1992.529164,109.5045829,692.8133826,193.2234411,995.5414066,433.5549831,530.2909994,390.7181372,1354.56412,70.44180887,411.5772291,50.94997052,532.9690085,1444.12029,1504.593473,761.7479788,3710.461741,0,6409.862069,100.2717739,6510.133843,357.7812079,2263.609452,631.3134511,3252.704111,1416.54186,1732.604694,1276.582252,4425.728806,230.1525178,1344.73457,166.467389,1741.354477
3603,SAB,4,98,,11,11,98,1689495,bAmy,bAmy,NUCLEAR AMY,56.80184667,722,1095.333333,844.3333333,2661.666667,0,3172.666667,110.6666667,3283.333333,1426.666667,2524.666667,342.6666667,4294,755.3333333,813.3333333,556.3333333,2125,109,540.3333333,85,734.3333333,73,bAmy,2124916.458,2.597767512,3.267271546,0.795087728,277.9309529,421.6440957,325.0226702,1024.597719,0,1221.305083,42.60068161,1263.905765,549.1895099,971.860128,131.9081346,1652.957772,290.7624835,313.0893467,214.1582458,818.010076,41.95910508,207.9991111,32.72040304,282.6786192,908.0758942,1377.625756,1061.937322,3347.638973,0,3990.335347,139.1879949,4129.523342,1794.351259,3175.330943,430.979695,5400.661897,949.9999891,1022.947914,699.7131429,2672.661046,137.0917901,679.5895774,106.9064418,923.5878093
3604,SAB,5,98,,11,11,102,790819,bAmy,bAmy,NUCLEAR AMY,49.8405,405.5,469,341,1215.5,531,1773,91,2395,649.5,1238.5,153.5,2041.5,419,470,340.5,1229.5,188,240.5,54.5,483,73,bAmy,2124916.458,1.215963294,3.267271546,0.372164749,333.480461,385.7024321,280.4360967,999.6189898,436.6908133,1458.103224,74.83778533,1969.631823,534.1444129,1018.534034,126.2373632,1678.915811,344.5827698,386.5248254,280.0249001,1011.132495,154.6099301,197.7855755,44.82043188,397.2159375,1089.571222,1260.194582,916.2608793,3266.026683,1426.787469,4764.019176,244.5153666,6435.322011,1745.194842,3327.82727,412.4517448,5485.473856,1125.845479,1262.881564,914.9173883,3303.644431,505.1526255,646.2191832,146.4405218,1297.81233
3607,CAA,2,98,,11,11,91,4007535,bAmy,bAmy,NUCLEAR AMY,92.8456,1785,1855.333333,1417.833333,5058.166667,0,2981.166667,129.8333333,3111,2379.333333,2157.333333,1095.5,5632.166667,1939.166667,2093,1699,5731.166667,0,1398.166667,101.3333333,1499.5,73,bAmy,2124916.458,6.161985816,3.267271546,1.885972968,289.6793426,301.0934119,230.093573,820.8663275,0,483.7996639,21.07004742,504.8697113,386.1309332,350.1035864,177.7835965,914.018116,314.6983334,339.6632291,275.7228028,930.0843653,0,226.9019612,16.44491506,243.3468763,946.4610735,983.7539374,751.7781841,2681.993195,0,1580.704876,68.84156641,1649.546442,1261.594611,1143.883486,580.8672863,2986.345383,1028.20491,1109.772004,900.8612683,3038.838182,0,741.3503217,53.73000305,795.0803248
3608,CAB,3,98,,11,11,109,1035391,bAmy,bAmy,NUCLEAR AMY,54.01016667,560.6666667,622.3333333,410.6666667,1593.666667,0,2703.333333,90.66666667,2794,1090.666667,1011.666667,212.3333333,2314.666667,737.3333333,378,232.3333333,1347.666667,54,365,36.66666667,455.6666667,73,bAmy,2124916.458,1.592017202,3.267271546,0.48726198,352.1737492,390.908674,257.9536617,1001.036085,0,1698.055354,56.95080843,1755.006163,685.0847249,635.4621455,133.3737683,1453.920639,463.1440744,237.4346204,145.9364466,846.5151415,33.91923149,229.2688795,23.03157694,286.219688,1150.64727,1277.204788,842.8046592,3270.656717,0,5548.007943,186.0737559,5734.081699,2238.357829,2076.227387,435.7683181,4750.353534,1513.217456,775.7633795,476.8139996,2765.794835,110.8233399,749.0836865,75.250416,935.1574425
3661,CAA,1,97,,11,11,96,3987277,bAmy,bAmy,NUCLEAR AMY,84.50034333,1522.066667,2231.266667,1924.933333,5678.266667,0,1824.1,35.76666667,1859.866667,2093.766667,1723.733333,815.0333333,4632.533333,1506.966667,1438.3,890.1666667,3835.433333,59,387.9333333,18.4,465.3333333,73,bAmy,2124916.458,6.130837115,3.267271546,1.876439417,248.264085,363.9415996,313.9756117,926.1812963,0,297.5287005,5.833896089,303.3625966,341.5139935,281.1579073,132.9399751,755.6118759,245.8011261,234.6009155,145.1949628,625.5970043,9.623481898,63.27575273,3.001221473,75.9004561,811.1461809,1189.096033,1025.843582,3026.085796,0,972.1070574,19.06092269,991.1679801,1115.818954,918.6192306,434.350998,2468.789182,803.0990253,766.504896,474.3913705,2043.995292,31.44252858,206.7390665,9.805805524,247.9874006
3662,CAB,2,97,,11,11,95,3033968,bAmy,bAmy,NUCLEAR AMY,81.6155,1521.833333,2482,2189.166667,6193,41.33333333,952.6666667,66.5,1060.5,2170.833333,2287.333333,771.5,5229.666667,1810,1832.166667,1256.5,4898.666667,43.33333333,469.8333333,22.83333333,536,73,bAmy,2124916.458,4.665029197,3.267271546,1.427805779,326.2216096,532.0438298,469.271804,1327.537243,8.860251799,204.2145132,14.25500189,227.3297669,465.3418536,490.314902,165.379458,1121.036214,387.9932844,392.7449517,269.3445093,1050.082745,9.28897366,100.7139106,4.894574583,114.8974588,1065.854583,1738.331667,1533.238413,4337.424662,28.9488486,667.2242685,46.57496206,742.7480791,1520.398197,1601.991928,540.3395974,3662.729723,1267.679418,1283.204406,880.0216515,3430.905476,30.34959933,329.0596943,15.99190426,375.4011979
3663,CAB,3,97,,11,11,100,1648074,bAmy,bAmy,NUCLEAR AMY,59.70066667,621,663.1666667,761.1666667,2045.333333,0,2037.333333,7.666666667,2045,608.1666667,513.8333333,539.6666667,1661.666667,587.8333333,526.5,267,1381.333333,39,162.8333333,12.33333333,214.1666667,73,bAmy,2124916.458,2.534078582,3.267271546,0.775594727,245.059488,261.6993298,300.3721637,807.1309815,0,803.9740154,3.025425778,806.9994412,239.9951883,202.7692973,212.9636667,655.7281523,231.971233,207.7678268,105.3637412,545.102801,15.39020939,64.25741272,4.866989295,84.51461141,800.6758924,855.0427739,981.3974236,2637.11609,0,2626.801425,9.88488756,2636.686312,784.1294501,662.5023554,695.8101287,2142.441934,757.9130092,678.8339087,344.2519537,1780.998872,50.28399324,209.9464162,15.90177564,276.1321851
3664,CAB,4,97,,11,11,105,3443636,bAmy,bAmy,NUCLEAR AMY,104.9503167,1774.666667,1962,1499.666667,5236.333333,0,3105.833333,105.5,3211.333333,2504.666667,2196.333333,959,5660,1754.833333,1905.666667,1768.5,5429,33.83333333,1191.833333,100.3333333,1326,73,bAmy,2124916.458,5.294934714,3.267271546,1.6205983,335.1630875,370.5428124,283.2266586,988.9325585,0,586.5668797,19.9247027,606.4915824,473.0306986,414.7989451,181.1164919,1068.946136,331.4173693,359.9037136,333.9984524,1025.319535,6.389754579,225.089335,18.94892737,250.4280169,1095.068819,1210.663987,925.3784029,3231.11121,0,1916.473276,65.09941421,1981.57269,1545.519742,1355.260791,591.7567605,3492.537293,1082.830541,1175.903163,1091.26364,3349.997344,20.87706333,735.4279795,61.91129124,818.2163341
3858,CAB,2,92,,11,11,102,2751866,bAmy,bAmy,NUCLEAR AMY,90.7541,1365.5,1567.833333,1104.833333,4038.166667,0,2734.666667,56,2790.666667,2022,1411,591,4024,1579.833333,1676.833333,1283.166667,4539.833333,158.3333333,931.1666667,70.16666667,1159.666667,73,bAmy,2124916.458,4.231269162,3.267271546,1.295046678,322.7164115,370.5350034,261.1115699,954.3629848,0,646.2993873,13.23479974,659.534187,477.8708049,333.4696863,139.6744044,951.0148956,373.371032,396.2955958,303.2581048,1072.924732,37.41982069,220.067935,16.58288896,274.0706446,1054.402149,1210.638474,853.1224027,3118.163025,0,2111.635599,43.24168461,2154.877283,1561.333684,1089.536018,456.3542072,3107.223909,1219.904549,1294.805324,990.8265769,3505.53645,122.2607154,719.0217022,54.18080125,895.4632188
8060,SAA,3,40,,10,10,100,438788,bAmy,bAmy,NUCLEAR AMY,6.1009,126,146,31,303,402,383,18,803,0,1405,134,1539,0,881,190,1071,12,6,1,19,73,bAmy,2124916.458,0.674680429,3.267271546,0.206496589,186.7550838,216.3987479,45.94767934,449.101511,595.8376482,567.6761673,26.67929768,1190.193113,0,2082.467402,198.6125494,2281.079952,0,1305.803403,281.6148089,1587.418212,17.78619845,8.893099227,1.482183205,28.16148089,610.1795713,707.0334716,150.1235453,1467.336588,1946.763394,1854.752189,87.16851019,3888.684094,0,6803.98649,648.9211314,7452.907621,0,4266.414304,920.112052,5186.526356,58.11234013,29.05617006,4.842695011,92.0112052
8351,SAB,2,32,,10,10,90,281472,bAmy,bAmy,NUCLEAR AMY,15.4381,145,293,174,612,425,435,22,882,171,560,56,787,114,136,92,342,23,67,6,96,73,bAmy,2124916.458,0.432791347,3.267271546,0.132462619,335.0344246,677.000596,402.0413096,1414.07633,981.9974515,1005.103274,50.83280926,2037.933535,395.1095629,1293.926054,129.3926054,1818.428222,263.4063752,314.2391845,212.573566,790.2191257,53.1433915,154.80901,13.86349343,221.8158949,1094.648443,2211.944784,1313.578131,4620.171358,3208.452332,3283.945328,166.0845913,6658.482251,1290.930232,4227.607779,422.7607779,5941.298789,860.6201549,1026.704746,694.5355636,2581.860465,173.6338909,505.8030735,45.29579763,724.7327621
8352,SAB,3,32,,10,10,97,1077834,bAmy,bAmy,NUCLEAR AMY,41.1327,508,1200,557,2265,95,194,9,298,201,2839,141,3181,924.5,533,119,1576.5,3.5,7,0.5,11,73,bAmy,2124916.458,1.657277558,3.267271546,0.507235941,306.526808,724.0790741,336.0933702,1366.699252,57.3229267,117.0594503,5.430593056,179.8129701,121.2832449,1713.050409,85.07929121,1919.412946,557.8425867,321.6117887,71.80450818,951.2588836,2.111897299,4.223794599,0.301699614,6.637391513,1001.506318,2365.762956,1098.108305,4465.37758,187.2895674,382.4650112,17.74322217,587.4978008,396.2652951,5597.00086,277.9771473,6271.243303,1822.623211,1050.793046,234.6048265,3108.021084,6.900141955,13.80028391,0.985734565,21.68616043
8358,CAA,1,32,,10,10,115,4618549,bAmy,bAmy,NUCLEAR AMY,95.78833333,557.6666667,563.6666667,298.3333333,1419.666667,0,7796,134.8333333,7930.833333,1768.833333,2389.833333,1602,5760.666667,1351.166667,1770.833333,1181.5,4303.5,85,272.1666667,40.16666667,397.3333333,73,bAmy,2124916.458,7.101480942,3.267271546,2.173520273,78.52822125,79.37311544,42.01001675,199.9113534,0,1097.799186,18.98665003,1116.785836,249.0795015,336.5260504,225.5867492,811.1923011,190.2654781,249.3611329,166.3737479,606.0003589,11.96933438,38.3253393,5.656097227,55.95077091,256.5730229,259.3335216,137.2581324,653.1646769,0,3586.808045,62.0345414,3648.842586,813.8103682,1099.521989,737.0531668,2650.385524,621.6489828,814.7305344,543.5882126,1979.96773,39.10706565,125.2192906,18.48000553,182.8063618
8364,CAB,4,32,,10,10,84,2196073,bAmy,bAmy,NUCLEAR AMY,78.71776667,618.1666667,772.8333333,377.5,1768.5,0,4326,101.6666667,4427.666667,499,926.5,429.6666667,1855.166667,880.3333333,1283.166667,730.5,2894,16.16666667,319.6666667,34.33333333,370.1666667,73,bAmy,2124916.458,3.376681845,3.267271546,1.033486748,183.0692659,228.873601,111.7961411,523.7390081,0,1281.139355,30.10845301,1311.247808,147.7782104,274.3817874,127.2452326,549.4052303,260.7095882,380.0081635,216.3366386,857.0543904,4.78773761,94.66887357,10.16777266,109.6243838,598.1370036,747.7922043,365.2683508,1711.197559,0,4185.830161,98.37249184,4284.202653,482.8315419,896.4798067,415.7447278,1795.056076,851.8090195,1241.58986,706.8305438,2800.229423,15.64283887,309.308917,33.22087429,358.1726301
8365,CAB,5,32,,10,10,87,2530560,bAmy,bAmy,NUCLEAR AMY,65.65415,1658,1903,966.5,4527.5,0,7287,86.5,7373.5,557,381.5,127,1065.5,784.5,952,524.5,2261,91.5,291.5,24,407,73,bAmy,2124916.458,3.890989056,3.267271546,1.190898583,426.112738,489.0787336,248.3944278,1163.585899,0,1872.788614,22.23085153,1895.019465,143.1512636,98.04705038,32.63951612,273.8378301,201.6196881,244.6678688,134.7986315,581.0861885,23.51587185,74.91668463,6.168097534,104.600654,1392.226024,1597.95303,811.5720461,3801.751101,0,6118.90895,72.63422865,6191.543178,467.7140504,320.3463379,106.6421623,894.7025506,658.7462702,799.3963662,440.4237332,1898.56637,76.83273897,244.773152,20.15284957,341.7587406
8487,CAB,1,28,,10,10,102,3591492,bAmy,bAmy,NUCLEAR AMY,121.22505,1242.5,1299.5,861.5,3403.5,0,11070.5,152.5,11223,976.5,1160,541.5,2678,1018,1520.5,979,3517.5,65,392,49.5,506.5,73,bAmy,2124916.458,5.522278099,3.267271546,1.69018033,224.9977233,235.3195505,156.0044577,616.3217315,0,2004.698025,27.61541474,2032.31344,176.8291967,210.0582367,98.0573579,484.9447912,184.3442112,275.3392663,177.2819084,636.9653858,11.77050464,70.98519722,8.963691996,91.71939386,735.1286595,768.8528716,509.7089257,2013.690457,0,6549.892817,90.22705881,6640.119875,577.7490028,686.3172998,320.3800154,1584.446318,602.3025959,899.6081503,579.2281349,2081.138881,38.4574349,231.9279151,29.28681581,299.6721658
8488,CAB,2,28,,10,10,92,1567415,bAmy,bAmy,NUCLEAR AMY,39.49373333,185.6666667,220,110,515.6666667,0,2267.166667,14.16666667,2281.333333,328.5,2017.833333,117.8333333,2464.166667,814.1666667,1143.5,646,2603.666667,14.5,81.66666667,5.333333333,101.5,73,bAmy,2124916.458,2.410057304,3.267271546,0.737636058,77.03827887,91.28413654,45.64206827,213.9644837,0,940.7106889,5.878145156,946.588834,136.303813,837.2553341,48.89233677,1022.451484,337.8204598,474.470046,268.0434191,1080.333925,6.016454454,33.88577796,2.212948765,42.11518117,251.7049765,298.2500619,149.125031,699.0800694,0,3073.557267,19.20549641,3092.762763,445.3415698,2735.54053,159.7445408,3340.626641,1103.751176,1550.222481,875.7706364,3529.744294,19.65739045,110.7140381,7.230304532,137.6017331
8489,CAB,3,28,,10,10,97,2995575,bAmy,bAmy,NUCLEAR AMY,118.4331,1603,3383.583333,3050.916667,8037.5,0,8817.916667,117.25,8935.166667,802.8333333,888.1666667,345.25,2036.25,751,1077.75,661.25,2490,78.08333333,319.5833333,18.16666667,415.8333333,73,bAmy,2124916.458,4.60599612,3.267271546,1.409737775,348.0246093,734.6040346,662.3793393,1745.007983,0,1914.442921,25.4559485,1939.89887,174.3017824,192.8283575,74.95664152,442.0867814,163.0483354,233.9884733,143.5628652,540.5996738,16.95253997,69.38419508,3.944134166,90.28086922,1137.090903,2400.15086,2164.173168,5701.414932,0,6255.004883,83.1714962,6338.176379,569.491254,630.0226059,244.903702,1444.417562,532.7231868,764.5038809,469.0588645,1766.285932,55.38855149,226.6970064,12.88655734,294.9721152
8492,CAB,4,28,,10,10,103,3681808,bAmy,bAmy,NUCLEAR AMY,119.20635,910.6666667,867.6666667,406.8333333,2185.166667,0,8317.166667,383.6666667,8700.833333,876.3333333,1227.5,570.6666667,2674.5,1072.333333,1359.5,690.3333333,3122.166667,79.33333333,278.3333333,56.83333333,414.5,73,bAmy,2124916.458,5.661147981,3.267271546,1.732683648,160.8625441,153.2669115,71.86410507,385.9935607,0,1469.166094,67.77188442,1536.937978,154.7978142,216.8288135,100.804054,472.4306817,189.4197673,240.1456391,121.9422873,551.5076937,14.01364769,49.16552867,10.03918879,73.21836515,525.5816132,500.764619,234.7995457,1261.145778,0,4800.164576,221.4291496,5021.593725,505.7664938,708.4386129,329.3542173,1543.559324,618.8858161,784.6210137,398.4185655,1801.925395,45.78639236,160.6371329,32.80075587,239.2242811
8753,SAB,2,21,,10,10,118,82753,bAmy,bAmy,NUCLEAR AMY,12.7367,3,4,0,7,0,390,10,400,50,17,0,67,39,27,4,70,16,7,1,24,73,bAmy,2124916.458,0.127241013,3.267271546,0.038944119,23.57730369,31.43640491,0,55.0137086,0,3065.049479,78.59101228,3143.640491,392.9550614,133.6047209,0,526.5597823,306.5049479,212.1957332,31.43640491,550.137086,125.7456197,55.0137086,7.859101228,188.6184295,77.03345347,102.7112713,0,179.7447248,0,10014.34895,256.7781782,10271.12713,1283.890891,436.522903,0,1720.413794,1001.434895,693.3010812,102.7112713,1797.447248,410.8450852,179.7447248,25.67781782,616.2676278
