"","ID","EXPT","VALENCE","CONTEXT","SubROI_SubroiAGGR","GROUP","System","Ch1TotalperMM2","Ch2TotalperMM2","Ch3TotalperMM2","Ch4TotalperMM2","OLTotalperMM2","NormOLTotalperMM2"
"808",3540,"OLD","CONTEXT","AA","MH","CAA","HYPOTHAL",1158.75812190265,1554.22349544714,1058.20420486131,1055.19522919303,283.337248509308,0.121808823730716
"809",3540,"OLD","CONTEXT","AA","MoP","CAA","MOTOR CTX",512.472109386199,1330.75048231373,1201.16290209732,1358.6792403104,260.782529218425,0.107377691550467
"810",3540,"OLD","CONTEXT","AA","MoS","CAA","MOTOR CTX",466.831668585293,1043.46355256534,1081.96886034882,1242.78054794291,214.832455605974,0.103713067431418
"811",3540,"OLD","CONTEXT","AA","MTN","CAA","THALAMIC",697.224822051555,1428.32226794153,667.925801313954,991.27354892251,260.675404681091,0.120743406385006
"812",3540,"OLD","CONTEXT","AA","NLOT","CAA","OLFACTORY",911.317722149085,1367.71543243084,944.67148636024,1198.20231431971,349.370125123173,0.157619047619048
"813",3540,"OLD","CONTEXT","AA","OC","CAA","PFC",180.496554798066,303.283326769539,1106.55438900692,1567.98707807571,134.819875624678,0.0776410691557068
"814",3540,"OLD","CONTEXT","AA","ON","CAA","OLFACTORY",251.880896047341,28.9888499287221,204.854539496303,429.034978945087,5.1535733206617,0.011379800853485
"815",3540,"OLD","CONTEXT","AA","OTub","CAA","OLFACTORY",344.462075240469,609.49981417355,611.774816224478,828.033834712667,147.875133310303,0.114662239286085
"816",3540,"OLD","CONTEXT","AA","PALd","CAA","STRIATUM",963.19546126595,1713.25836528683,1723.55462409094,1660.69531242991,351.545555345879,0.116313065976714
"817",3540,"OLD","CONTEXT","AA","PALm","CAA","STRIATUM",518.27365808751,471.363118851129,1280.88349380195,1333.8146370045,177.858675500506,0.109295514105133
"818",3540,"OLD","CONTEXT","AA","PALv","CAA","STRIATUM",791.586999475942,1010.44167989126,1257.47583277983,1321.28452332271,260.947215316586,0.126014034738466
"819",3540,"OLD","CONTEXT","AA","PAN","CAA","CORTICO-AMY",843.947883113158,1441.3961370002,885.727481287077,735.32092786097,323.79188584787,0.174746335963923
"820",3540,"OLD","CONTEXT","AA","PERI","CAA","TEMP ASSOC CTX",1134.40874653677,1832.8733313116,675.951932219942,734.332200709726,214.633340035968,0.0912334766036816
"821",3540,"OLD","CONTEXT","AA","PH","CAA","HYPOTHAL",920.426263688034,1208.91342278414,802.699740642741,852.243790204883,265.838875048661,0.148073391459722
"822",3540,"OLD","CONTEXT","AA","PIR","CAA","OLFACTORY",900.897989487415,1106.27960930454,659.739211144148,850.287371697959,223.433283777694,0.128918665729867
"823",3540,"OLD","CONTEXT","AA","PrL","CAA","PFC",206.330030492641,94.2041341892905,1419.03593354404,1879.94689252872,53.3057539802815,0.0277511961722488
"824",3540,"OLD","CONTEXT","AA","RSPd","CAA","POST ASSOC CTX",1135.32748260988,2614.72414649021,627.504990705472,743.802966375581,306.623393438593,0.100469550034213
"825",3540,"OLD","CONTEXT","AA","RSPv","CAA","POST ASSOC CTX",1365.7538489709,2603.49140921702,1328.05510202437,954.769171156492,245.326588890741,0.0740511551155114
"826",3540,"OLD","CONTEXT","AA","RT","CAA","THALAMIC",706.800802082111,2340.22901876605,1101.0994260747,1155.02480705547,426.658127284257,0.139040189454621
"827",3540,"OLD","CONTEXT","AA","sAMY","CAA","CORTICO-AMY",835.535152086506,1395.42671086897,1098.45777162685,1147.18213797904,318.260542544218,0.14308035375677
"828",3540,"OLD","CONTEXT","AA","SH","CAA","STRIATUM",1514.76811231161,112.865075034983,1758.31906370289,1164.29235299246,47.5221368568349,0.0386473429951689
"829",3540,"OLD","CONTEXT","AA","SP","CAA","THALAMIC",576.412491975065,3341.1817122043,955.102094261008,1028.82927346712,700.408202458073,0.190867579908676
"830",3540,"OLD","CONTEXT","AA","SSp","CAA","SOMAT CTX",606.845324589002,1836.7289707864,705.254835339438,889.902971499868,200.126193603867,0.0792106622786174
"831",3540,"OLD","CONTEXT","AA","SSs","CAA","SOMAT CTX",710.99013818408,2188.33313559674,557.822883205128,798.633080283664,213.77141706909,0.0770848903801203
"832",3540,"OLD","CONTEXT","AA","TaeT","CAA","OLFACTORY",62.4145629338913,15.6036407334728,631.724540552314,580.009616978519,6.68727460005979,0.0113550340651022
"833",3540,"OLD","CONTEXT","AA","Tea","CAA","TEMP ASSOC CTX",1173.50442218783,2367.57631264901,673.512165289239,781.950037922905,226.724955426399,0.0775711123591794
"834",3540,"OLD","CONTEXT","AA","vACC","CAA","PFC",902.342179412173,1054.12778638854,1395.01120038492,1251.57591579792,179.288820719582,0.084315070535954
"835",3540,"OLD","CONTEXT","AA","VENT","CAA","THALAMIC",512.582000092384,2154.91292210884,706.464869322301,755.628473807509,410.913481526235,0.164389859450939
"836",3540,"OLD","CONTEXT","AA","Visc","CAA","VISC CTX",868.602705547712,1847.26620846129,534.315755210572,850.738104448014,190.256047160248,0.0758672829162217
"837",3541,"OLD","CONTEXT","AA","AcB","CAA","STRIATUM",158.684202705897,1256.66278036147,1149.81119784902,979.952973442471,167.501204204066,0.0809530841279219
"838",3541,"OLD","CONTEXT","AA","AI","CAA","TEMP ASSOC CTX",193.468096497273,1281.46930588704,1080.35502397896,1117.88799154426,325.602022637628,0.157010823116543
"839",3541,"OLD","CONTEXT","AA","ATN","CAA","THALAMIC",294.522604454722,2231.97371948479,600.207759200632,769.64052330516,352.357799957412,0.133002526392151
"840",3541,"OLD","CONTEXT","AA","AuD","CAA","AUD CTX",418.290959697971,1581.17715238823,748.658990566901,787.805785681063,154.908671893216,0.0699654362365895
"841",3541,"OLD","CONTEXT","AA","AuP","CAA","AUD CTX",534.404016196353,1502.4349050333,787.934780300285,828.009120909852,159.210148057141,0.0733270375332175
"842",3541,"OLD","CONTEXT","AA","AuV","CAA","AUD CTX",409.049575035829,1688.51429513379,705.215283618333,776.560195938558,173.920697016248,0.075909656290838
"843",3541,"OLD","CONTEXT","AA","bAmy","CAA","NUCLEAR AMY",605.41021718665,544.315125045263,743.442598425375,655.207963294823,193.698548605438,0.192576876933763
"844",3541,"OLD","CONTEXT","AA","BNST","CAA","STRIATUM",536.333735855378,550.955945927606,1005.9187570299,1148.34578032885,250.530919901643,0.172926538002234
"845",3541,"OLD","CONTEXT","AA","CA1","CAA","SUBIC-HPC",898.104671382821,932.688371304188,3013.24778578762,995.570440780678,143.785921444754,0.0805761310238657
"846",3541,"OLD","CONTEXT","AA","CA2","CAA","SUBIC-HPC",416.985277591779,714.290654559942,1602.55175684203,486.029659739258,77.4242038671213,0.0689504604636392
"847",3541,"OLD","CONTEXT","AA","CA3","CAA","SUBIC-HPC",1221.93965457193,1335.49353235773,3166.88086257183,1537.22299280986,238.575086341028,0.0905703402347699
"848",3541,"OLD","CONTEXT","AA","CeA","CAA","NUCLEAR AMY",574.353060686219,1015.89825393076,1428.26004974686,987.017224590653,311.185531937389,0.183945157775176
"849",3541,"OLD","CONTEXT","AA","CLA","CAA","CORTICO-AMY",102.372214509372,959.67388781093,1855.64950881603,1453.16046031764,248.493238638133,0.114812419146184
"850",3541,"OLD","CONTEXT","AA","COA","CAA","OLFACTORY",631.107303151505,811.137938950339,786.401941242405,721.859520523462,183.745606447992,0.13618332710526
"851",3541,"OLD","CONTEXT","AA","Cpu","CAA","STRIATUM",329.47130095196,1347.03121500106,1108.19814882722,984.422346800596,152.567317408457,0.0700207813973995
"852",3541,"OLD","CONTEXT","AA","dACC","CAA","PFC",191.293769279837,1047.74210825806,844.466364702895,896.073765715542,204.866151839183,0.117810278946838
"853",3541,"OLD","CONTEXT","AA","DG","CAA","SUBIC-HPC",1228.98454839597,847.975529633818,2662.57685270375,1080.01255051087,145.853247169906,0.0818418699142109
"854",3541,"OLD","CONTEXT","AA","DP","CAA","OLFACTORY",315.937426421226,231.797432961787,2068.02905492954,1390.78459777072,88.2645029427445,0.0575268817204302
"855",3541,"OLD","CONTEXT","AA","ECT","CAA","TEMP ASSOC CTX",683.558849687077,678.25128199437,888.25714754324,754.978225481927,132.534000279881,0.101894716747005
"856",3541,"OLD","CONTEXT","AA","ENT","CAA","TEMP ASSOC CTX",900.75816700392,323.75699272265,991.299118101681,816.580567157548,156.848009223403,0.159481114078596
"857",3541,"OLD","CONTEXT","AA","EP","CAA","OLFACTORY",332.537325136011,870.45663078716,975.585863984781,930.137015582218,209.038694727099,0.131342429937086
"858",3541,"OLD","CONTEXT","AA","EPI","CAA","THALAMIC",407.604257549041,1405.52232719839,752.431671499595,817.21203138314,174.417223260335,0.085151473984513
"859",3541,"OLD","CONTEXT","AA","Gus","CAA","VISC CTX",120.755233696593,1477.51756544275,994.332783663578,1044.36073213308,295.74382201133,0.132850834151129
"860",3541,"OLD","CONTEXT","AA","HY","CAA","HYPOTHAL",575.937641201219,885.607809410227,1042.13844116395,827.414785557219,261.991202082781,0.180555157777765
"861",3541,"OLD","CONTEXT","AA","IA","CAA","CORTICO-AMY",453.161218161747,922.292875730076,742.625432406035,646.802795966547,345.360752167323,0.282218597063622
"862",3541,"OLD","CONTEXT","AA","ILM","CAA","THALAMIC",226.989103067441,2328.16068872111,710.542053014161,997.158661349462,482.887881920031,0.169885496741361
"863",3541,"OLD","CONTEXT","AA","InfL","CAA","PFC",220.814593048633,198.143690271566,1574.52658487127,1319.57608964117,95.541661703354,0.0671798141738022
"864",3541,"OLD","CONTEXT","AA","LA","CAA","NUCLEAR AMY",507.287331648674,457.398575920224,468.938202043534,365.779311769107,42.1330535199925,0.0539444749862562
"865",3541,"OLD","CONTEXT","AA","LAT","CAA","THALAMIC",249.647375715213,2456.615805374,551.657158668367,748.806209151512,372.891016891078,0.131645873320537
"866",3541,"OLD","CONTEXT","AA","LGN","CAA","THALAMIC",361.336502423165,1581.29757184164,1561.62260593053,1432.2922451572,332.267353363698,0.123919206984614
"867",3541,"OLD","CONTEXT","AA","LH","CAA","HYPOTHAL",411.814944615024,1861.63791166736,1269.01994720253,1130.65769824484,463.227610761606,0.183161390250157
"868",3541,"OLD","CONTEXT","AA","LSC","CAA","STRIATUM",369.868920577179,329.535760188167,1436.27570414696,978.672274145148,100.931756757798,0.08360286591607
"869",3541,"OLD","CONTEXT","AA","MA","CAA","CORTICO-AMY",605.683800465293,835.550578104498,1251.72579123304,1061.30380023133,263.831142287,0.161559943828694
"870",3541,"OLD","CONTEXT","AA","MBm","CAA","MIDBRAIN",416.74673297822,2485.18906310165,1169.36459308496,1254.93363220372,482.153385599382,0.147991997396345
"871",3541,"OLD","CONTEXT","AA","MBs","CAA","MIDBRAIN",721.148151975363,824.476348899848,834.561180919678,697.010685173804,102.005596003851,0.0718611693454459
"872",3541,"OLD","CONTEXT","AA","MED","CAA","THALAMIC",280.36386084859,2363.05716396477,550.391976199771,790.562774387622,390.005286743562,0.141121442715077
"873",3541,"OLD","CONTEXT","AA","MGN","CAA","THALAMIC",353.406787834697,80.9890555454514,346.044146421474,449.121126206594,36.8132070661143,0.0746268656716419
"874",3541,"OLD","CONTEXT","AA","MH","CAA","HYPOTHAL",562.516022927126,990.642337857736,1252.60382212495,1007.44524056266,280.050473018114,0.163006067876828
"875",3541,"OLD","CONTEXT","AA","MoP","CAA","MOTOR CTX",156.729447479109,1726.6700156037,838.781421496913,949.925184461822,314.581041241919,0.133183385064294
"876",3541,"OLD","CONTEXT","AA","MoS","CAA","MOTOR CTX",198.748409248979,1297.18664734907,821.29084067046,944.055141614368,257.893988755618,0.130029634100784
"877",3541,"OLD","CONTEXT","AA","MTN","CAA","THALAMIC",463.599730405865,1030.09312910934,583.494658740387,954.098097495575,353.962629461106,0.217124537062627
"878",3541,"OLD","CONTEXT","AA","NLOT","CAA","OLFACTORY",453.905205206357,1851.87019485233,813.246825994724,653.276762354289,377.466307801815,0.177407407407407
"879",3541,"OLD","CONTEXT","AA","OC","CAA","PFC",149.403538617119,687.26587940858,1451.96043075858,1532.67290798322,237.010086582581,0.119525269106176
"880",3541,"OLD","CONTEXT","AA","ON","CAA","OLFACTORY",237.467166198849,620.13463140561,1514.56068222647,1128.22683213195,129.40047163224,0.0799280972668473
"881",3541,"OLD","CONTEXT","AA","OTub","CAA","OLFACTORY",202.804553204774,1837.00082619893,998.565960666769,1003.49523800161,245.266756532023,0.0945067766487132
"882",3541,"OLD","CONTEXT","AA","PAG","CAA","MIDBRAIN",534.651223189817,1846.44961996568,1285.71899954344,1290.73366362852,443.365472901285,0.164586287588336
"883",3541,"OLD","CONTEXT","AA","PALd","CAA","STRIATUM",430.783407736315,1334.46585531629,1537.1401547265,1494.72583019286,301.242800086982,0.119164909474297
"884",3541,"OLD","CONTEXT","AA","PALm","CAA","STRIATUM",246.805951522262,1371.05721873321,1162.24330471827,1138.90737156771,309.699137208535,0.140755351484188
"885",3541,"OLD","CONTEXT","AA","PALv","CAA","STRIATUM",369.776244697158,1326.0334484699,1131.5783554764,1063.67485693343,277.927828246929,0.131608295110849
"886",3541,"OLD","CONTEXT","AA","PAN","CAA","CORTICO-AMY",636.946366111661,412.157489107923,667.149865637728,644.964994304422,162.778152313051,0.182008368200836
"887",3541,"OLD","CONTEXT","AA","PERI","CAA","TEMP ASSOC CTX",709.379651377324,540.410668785915,858.478461766997,766.835321362116,170.31576172917,0.149803178305875
"888",3541,"OLD","CONTEXT","AA","PH","CAA","HYPOTHAL",646.036574964168,676.086354527956,1014.44248241443,792.969065491988,225.989468266442,0.181800062939263
"889",3541,"OLD","CONTEXT","AA","PIR","CAA","OLFACTORY",414.384917000008,742.716886956328,911.078172595829,845.039705843194,213.473586137844,0.155334516328191
"890",3541,"OLD","CONTEXT","AA","PrL","CAA","PFC",175.728335292499,207.922135301466,1614.00249371603,1380.96642703221,109.265203755362,0.0738466334164586
"891",3541,"OLD","CONTEXT","AA","PTLp","CAA","POST ASSOC CTX",348.881147023216,1689.99093363045,833.903700679705,909.84220798705,223.505769417569,0.0940551255825725
"892",3541,"OLD","CONTEXT","AA","RSCla","CAA","POST ASSOC CTX",580.898896321879,957.629801706984,1231.87512234177,557.124810831208,145.696591486746,0.106421049543868
"893",3541,"OLD","CONTEXT","AA","RSPd","CAA","POST ASSOC CTX",404.464833921391,2717.32627683458,607.203106846208,826.568645374318,325.448666076462,0.101119807564396
"894",3541,"OLD","CONTEXT","AA","RSPv","CAA","POST ASSOC CTX",572.410537264083,2075.97590890867,1005.9663061074,971.530776141856,273.315517957644,0.0985207945291151
"895",3541,"OLD","CONTEXT","AA","RT","CAA","THALAMIC",211.953204859425,2416.37554379596,1285.91076003801,1266.68440375021,492.717961280412,0.154440484249505
"896",3541,"OLD","CONTEXT","AA","sAMY","CAA","CORTICO-AMY",376.792815767016,1437.52232825417,997.661579387963,971.032896523859,408.387717517674,0.204176758214139
"897",3541,"OLD","CONTEXT","AA","SH","CAA","STRIATUM",95.0442737136699,106.924807927879,1283.09769513454,997.964873993534,35.6416026426262,0.0333333333333333
"898",3541,"OLD","CONTEXT","AA","SP","CAA","THALAMIC",300.701915459557,1558.85616173744,1037.85740821295,1038.94690790664,267.363224832519,0.114726507713885
"899",3541,"OLD","CONTEXT","AA","SSp","CAA","SOMAT CTX",141.689719954365,1609.58793176633,568.471036010995,745.598423046106,212.207206525087,0.0990243916720707
"900",3541,"OLD","CONTEXT","AA","SSs","CAA","SOMAT CTX",198.378752053773,1664.8079582935,487.623275829761,842.260496975268,235.499646591451,0.103672688976821
"901",3541,"OLD","CONTEXT","AA","SUB","CAA","SUBIC-HPC",642.105196273419,623.412331184538,1473.3216378528,498.441199234394,99.0968271661006,0.0968918872405604
"902",3541,"OLD","CONTEXT","AA","TaeT","CAA","OLFACTORY",381.019194375684,436.720538039306,1518.52261357578,1038.29150061988,78.8052460051422,0.0564423883480338
"903",3541,"OLD","CONTEXT","AA","Tea","CAA","TEMP ASSOC CTX",576.989227864725,1084.49746008115,788.895007834516,792.582936009646,146.209198989579,0.0844714495419667
"904",3541,"OLD","CONTEXT","AA","V1","CAA","VISUAL CTX",368.019606808277,2202.83519792111,811.71656444856,930.500909446166,248.387811073471,0.0860978380072067
"905",3541,"OLD","CONTEXT","AA","vACC","CAA","PFC",404.8285003215,972.794820879706,934.009769932279,906.509491344392,186.588458293167,0.11023023023023
"906",3541,"OLD","CONTEXT","AA","Val","CAA","VISUAL CTX",437.448312514956,2078.91445679426,886.948303040313,850.517276382916,237.307659754433,0.0881488569182928
"907",3541,"OLD","CONTEXT","AA","Vam","CAA","VISUAL CTX",523.407170347362,1858.07457690424,870.762048554551,961.632798811308,252.987091610856,0.0985643403286157
"908",3541,"OLD","CONTEXT","AA","VENT","CAA","THALAMIC",131.471439765375,2526.78747433108,781.719754431212,1003.21101098223,491.950413496226,0.161929766042835
"909",3541,"OLD","CONTEXT","AA","Visc","CAA","VISC CTX",219.364402903142,1810.43503762075,462.644395881885,1069.65274364126,345.304646308187,0.136226504566229
"910",3541,"OLD","CONTEXT","AA","VTA","CAA","MIDBRAIN",338.484330716566,2466.41843854273,1876.37864173066,1708.48207963632,516.91421728563,0.14131114082067
"911",3542,"OLD","CONTEXT","AA","AcB","CAA","STRIATUM",456.824172473765,2067.58987260578,1539.27977403274,1406.87332641663,437.0887941028,0.143903495530499
"912",3542,"OLD","CONTEXT","AA","AI","CAA","TEMP ASSOC CTX",403.872961134703,2051.45799333774,925.245791967021,1005.0745648094,367.85906918404,0.136818051985147
"913",3542,"OLD","CONTEXT","AA","ATN","CAA","THALAMIC",372.53681381488,1531.53712722454,1049.9603736856,890.665298879686,260.672294990503,0.120596188430736
"914",3542,"OLD","CONTEXT","AA","AuD","CAA","AUD CTX",195.091695734693,2095.55597285011,534.162502712701,732.493728450368,193.39194233807,0.0734030602950997
"915",3542,"OLD","CONTEXT","AA","AuP","CAA","AUD CTX",221.80712988489,2086.98067222256,563.090167395366,743.216741729029,197.324948693787,0.074946641471472
"916",3542,"OLD","CONTEXT","AA","AuV","CAA","AUD CTX",221.749728908594,2290.08216418846,537.978646202755,689.463237583616,214.346615784111,0.0775158071348307
"917",3542,"OLD","CONTEXT","AA","bAmy","CAA","NUCLEAR AMY",306.79527824649,2013.03175451719,786.79910729608,673.170236932732,329.438228548145,0.139784153903708
"918",3542,"OLD","CONTEXT","AA","BNST","CAA","STRIATUM",593.496682715722,1376.80150554211,1327.27200129502,1323.0511114524,284.580307358411,0.117825350881983
"919",3542,"OLD","CONTEXT","AA","CA1","CAA","SUBIC-HPC",706.553727599428,3682.45403962732,2565.58185293664,901.168563906657,218.759776909588,0.050118362385919
"920",3542,"OLD","CONTEXT","AA","CA2","CAA","SUBIC-HPC",238.865897301818,2162.59797696893,1504.09911893814,360.103792139924,93.3123123192162,0.0384097790736795
"921",3542,"OLD","CONTEXT","AA","CA3","CAA","SUBIC-HPC",914.185148764954,3690.55262220212,2671.27801252431,1510.23401189488,322.136736172121,0.0660298941125374
"922",3542,"OLD","CONTEXT","AA","CeA","CAA","NUCLEAR AMY",274.311581340407,2254.58391508655,1460.59904714991,1080.48125707646,373.893895442093,0.126265541740675
"923",3542,"OLD","CONTEXT","AA","CLA","CAA","CORTICO-AMY",393.695384639687,1878.03338888932,1905.34378944541,1668.23985734484,566.95682193382,0.190297619047619
"924",3542,"OLD","CONTEXT","AA","COA","CAA","OLFACTORY",392.283297433682,1383.80147252087,907.238334292823,838.760963647398,271.840111490767,0.139353565626368
"925",3542,"OLD","CONTEXT","AA","Cpu","CAA","STRIATUM",410.645633764018,1881.45420948491,1245.88894304576,1249.0131512108,266.261943367416,0.0929618880533306
"926",3542,"OLD","CONTEXT","AA","dACC","CAA","PFC",378.006631271587,2094.84013906384,838.005052924596,1094.67500542296,390.524712672237,0.139523418241578
"927",3542,"OLD","CONTEXT","AA","DG","CAA","SUBIC-HPC",841.522399245601,4093.66141069761,2801.87905461725,1264.41281638207,355.825415248719,0.0711330900628426
"928",3542,"OLD","CONTEXT","AA","DP","CAA","OLFACTORY",451.440467778774,939.910083874481,1759.27847216405,1027.36190224,313.565979364664,0.189614101953312
"929",3542,"OLD","CONTEXT","AA","ECT","CAA","TEMP ASSOC CTX",300.894319163682,2215.29781096048,628.63881855432,732.88069472956,265.543974929048,0.0989862658830833
"930",3542,"OLD","CONTEXT","AA","ENT","CAA","TEMP ASSOC CTX",425.087159080804,1242.12990746064,857.807075318264,837.154725755009,273.614080109096,0.151530454787757
"931",3542,"OLD","CONTEXT","AA","EP","CAA","OLFACTORY",328.133930315721,2008.60431311984,1081.29761875214,929.483296856598,354.875046607865,0.137377408131331
"932",3542,"OLD","CONTEXT","AA","EPI","CAA","THALAMIC",601.996340409049,1559.46359746253,810.670454622748,775.30459357859,176.881085398014,0.0819695733550893
"933",3542,"OLD","CONTEXT","AA","Gus","CAA","VISC CTX",369.767605685434,1866.80997350797,1103.41545573673,1164.14823566495,375.448392923618,0.141384675223648
"934",3542,"OLD","CONTEXT","AA","HY","CAA","HYPOTHAL",393.3584382468,1698.73034502269,1089.59660314184,930.198793731577,372.784236170428,0.165230626695785
"935",3542,"OLD","CONTEXT","AA","IA","CAA","CORTICO-AMY",336.921960512291,1764.472785794,880.988533783991,732.493299335981,262.050413731782,0.117252931323283
"936",3542,"OLD","CONTEXT","AA","ILM","CAA","THALAMIC",238.862692943243,2061.52324352171,688.302000125651,735.727361037051,347.756306711182,0.141970653704629
"937",3542,"OLD","CONTEXT","AA","InfL","CAA","PFC",381.068341781031,1746.96862501602,1524.63371543786,1309.6859462914,559.981279553401,0.224290972071877
"938",3542,"OLD","CONTEXT","AA","LA","CAA","NUCLEAR AMY",236.696725544002,2325.80260751932,673.319507983744,392.682989715403,143.555928071753,0.0557513977142601
"939",3542,"OLD","CONTEXT","AA","LAT","CAA","THALAMIC",207.703899003335,1980.97392981408,745.186572976664,785.646286361494,300.852220625418,0.122011568472115
"940",3542,"OLD","CONTEXT","AA","LGN","CAA","THALAMIC",168.572627918772,2563.85417351643,1157.10997247438,1134.74407098147,451.519032519533,0.139053901381246
"941",3542,"OLD","CONTEXT","AA","LH","CAA","HYPOTHAL",223.093525077135,2341.30410427843,1315.94855770616,1126.70870880724,484.528192919554,0.162403449189752
"942",3542,"OLD","CONTEXT","AA","LSC","CAA","STRIATUM",479.517487551261,1050.90930759769,1421.82674276558,1027.62448187097,186.512859593705,0.0985786450079238
"943",3542,"OLD","CONTEXT","AA","MA","CAA","CORTICO-AMY",224.303183738115,2283.39257428398,1556.28611613389,1318.0681477604,508.888044642355,0.164551684867712
"944",3542,"OLD","CONTEXT","AA","MBm","CAA","MIDBRAIN",140.934358791033,2899.27093047592,1151.30114930209,1249.64123777534,516.78257206197,0.142280873624157
"945",3542,"OLD","CONTEXT","AA","MBs","CAA","MIDBRAIN",305.895414709137,3193.08611943642,1546.24357008882,1131.92481106743,366.627391076481,0.0926204819277109
"946",3542,"OLD","CONTEXT","AA","MED","CAA","THALAMIC",265.470108949076,2356.79838665156,719.490546647644,835.623628973227,353.78076144967,0.124630317737165
"947",3542,"OLD","CONTEXT","AA","MH","CAA","HYPOTHAL",306.991228769046,2063.59093643226,1126.06844724444,1105.07260922841,440.912598336544,0.161639609645841
"948",3542,"OLD","CONTEXT","AA","MoP","CAA","MOTOR CTX",310.908634074155,1731.63709722505,737.580354793189,949.794067914807,299.359343400948,0.12567183771244
"949",3542,"OLD","CONTEXT","AA","MoS","CAA","MOTOR CTX",339.917211120184,2009.76941187922,773.422681621115,1021.55088490583,408.435536583059,0.155719970156678
"950",3542,"OLD","CONTEXT","AA","MTN","CAA","THALAMIC",560.829318774479,1494.69101197529,948.803859775617,1113.02538575018,328.585358297455,0.144171332237184
"951",3542,"OLD","CONTEXT","AA","NLOT","CAA","OLFACTORY",434.137277077132,1201.1408029266,1336.44553746498,1565.55048674469,390.972576488201,0.164570230607966
"952",3542,"OLD","CONTEXT","AA","OC","CAA","PFC",379.282209518482,2105.74751812432,1517.93204755319,1579.17677034669,599.495475082023,0.194298916403632
"953",3542,"OLD","CONTEXT","AA","ON","CAA","OLFACTORY",620.165982247108,1536.14998530121,1375.561001283,1150.5995375787,336.055323442337,0.142960034326346
"954",3542,"OLD","CONTEXT","AA","OTub","CAA","OLFACTORY",422.084021755167,2268.0204982296,991.918408623241,896.037852539333,347.213358015329,0.123263210758328
"955",3542,"OLD","CONTEXT","AA","PAG","CAA","MIDBRAIN",316.635548545307,2611.59168076805,1482.39775770688,857.182740923476,421.601536077538,0.13835825924678
"956",3542,"OLD","CONTEXT","AA","PALd","CAA","STRIATUM",618.262817266932,1636.679720065,1759.48855867298,1772.90612739494,388.933716927397,0.128758195290375
"957",3542,"OLD","CONTEXT","AA","PALm","CAA","STRIATUM",354.509526710744,2393.13348109463,1640.17521872871,1500.81247520799,534.704666422246,0.159174236168456
"958",3542,"OLD","CONTEXT","AA","PALv","CAA","STRIATUM",501.374749552752,1994.46850667736,1442.98098651768,1345.83113667209,335.238006968753,0.1115577806825
"959",3542,"OLD","CONTEXT","AA","PAN","CAA","CORTICO-AMY",413.627534636255,1695.42653135976,750.443840943025,686.837448476479,276.185651499478,0.131137407276581
"960",3542,"OLD","CONTEXT","AA","PERI","CAA","TEMP ASSOC CTX",321.503021756282,2027.72713424324,651.538267379809,703.687808085644,276.377855010119,0.112575837015954
"961",3542,"OLD","CONTEXT","AA","PH","CAA","HYPOTHAL",459.050030969682,1712.06646858829,1210.58882454407,1119.70098444702,393.182922291165,0.161234075478689
"962",3542,"OLD","CONTEXT","AA","PIR","CAA","OLFACTORY",410.121993113851,1861.86593690984,858.833060306416,802.472921191022,310.532989048206,0.131928037537432
"963",3542,"OLD","CONTEXT","AA","PrL","CAA","PFC",373.274766871252,2213.59275268956,1249.77372243595,1266.26476581441,547.502640164593,0.186710907403762
"964",3542,"OLD","CONTEXT","AA","PTLp","CAA","POST ASSOC CTX",232.085615524355,2287.55104428918,586.364982725884,812.899746424511,242.999790397915,0.0850407549844463
"965",3542,"OLD","CONTEXT","AA","RSCla","CAA","POST ASSOC CTX",451.080490876104,2246.83904269475,1251.1478112318,715.100482330707,230.767262960531,0.0844938512908217
"966",3542,"OLD","CONTEXT","AA","RSPd","CAA","POST ASSOC CTX",362.197863747196,2282.60266485953,585.269049090638,853.559370104525,285.577374191506,0.100182035678993
"967",3542,"OLD","CONTEXT","AA","RSPv","CAA","POST ASSOC CTX",465.405310940564,2143.52423002777,1002.47413400913,974.504491411598,234.650789780558,0.0813805180389805
"968",3542,"OLD","CONTEXT","AA","RT","CAA","THALAMIC",247.029080682291,1895.7064809228,1415.32293731001,1370.73597942918,397.777296376997,0.138662853152863
"969",3542,"OLD","CONTEXT","AA","sAMY","CAA","CORTICO-AMY",359.407077662419,1713.31621122475,1331.23712556088,1224.38135014418,315.456832643204,0.120300485454095
"970",3542,"OLD","CONTEXT","AA","SP","CAA","THALAMIC",178.810246377779,2298.72553848547,908.798468703559,467.763917715067,168.210669917241,0.064739269244413
"971",3542,"OLD","CONTEXT","AA","SSp","CAA","SOMAT CTX",206.050110027378,1451.97512148782,629.667140865478,881.465879656833,202.414884873132,0.0949847040013195
"972",3542,"OLD","CONTEXT","AA","SSs","CAA","SOMAT CTX",204.676320762785,1584.6751860174,610.712478235693,833.823196495145,205.319915687855,0.0927715133531158
"973",3542,"OLD","CONTEXT","AA","SUB","CAA","SUBIC-HPC",379.565368340465,2719.68605547701,1231.62718219733,1230.75595334881,439.099339656299,0.125051691340666
"974",3542,"OLD","CONTEXT","AA","TaeT","CAA","OLFACTORY",578.458801510586,1205.14880725058,1274.40225101977,962.162020497963,289.45035522493,0.154138371545754
"975",3542,"OLD","CONTEXT","AA","Tea","CAA","TEMP ASSOC CTX",275.588630011116,2483.04875584785,613.787540363094,771.190265195251,262.885630048122,0.0878818366427383
