"","ID","File.Name.","bregma","sequence.no"
"1811",9221,"73_01_-1.4_9221_LEFT_COUNTS.tif",-1.4,"73"
"1812",9221,"73_01_-1.4_9221_RIGHT_COUNTS.tif",-1.4,"73"
"1813",9221,"76_01_-0.4_9221_LEFT_COUNTS.tif",-0.4,"76"
"1814",9221,"76_01_-0.5_9221_RIGHT_COUNTS.tif",-0.5,"76"
"1815",9221,"79_01_-0.5_9221_LEFT_COUNTS.tif",-0.5,"79"
"1816",9221,"79_01_-0.8_9221_LEFT_COUNTS.tif",-0.8,"79"
"1817",9221,"79_01_-0.8_9221_RIGHT_COUNTS.tif",-0.8,"79"
"1818",9221,"82_01_-1.4_9221_RIGHT_COUNTS.tif",-1.4,"82"
"1819",9222,"01_01_1.6_9222_LEFT_COUNTS.tif",1.6,"01"
"1820",9222,"01_01_1.6_9222_RIGHT_COUNTS.tif",1.6,"01"
"1821",9222,"04_01_1.6_9222_LEFT_COUNTS.tif",1.6,"04"
"1822",9222,"04_01_2.5_9222_RIGHT_COUNTS.tif",2.5,"04"
"1823",9222,"07_01_1.1_9222_RIGHT_COUNTS.tif",1.1,"07"
"1824",9222,"07_01_1.6_9222_LEFT_COUNTS.tif",1.6,"07"
"1825",9222,"10_01_1.6_9222_LEFT_COUNTS.tif",1.6,"10"
"1826",9222,"10_01_1.6_9222_RIGHT_COUNTS.tif",1.6,"10"
"1827",9222,"13_01_1.1_9222_LEFT_COUNTS.tif",1.1,"13"
"1828",9222,"13_01_1.1_9222_RIGHT_COUNTS.tif",1.1,"13"
"1829",9222,"16_01_1.7_9222_LEFT_COUNTS.tif",1.7,"16"
"1830",9222,"16_01_2.5_9222_RIGHT_COUNTS.tif",2.5,"16"
"1831",9222,"25_01_2.2_9222_RIGHT_COUNTS.tif",2.2,"25"
"1832",9222,"25_01_2.5_9222_LEFT_COUNTS.tif",2.5,"25"
"1833",9222,"28_01_2.3_9222_LEFT_COUNTS.tif",2.3,"28"
"1834",9222,"28_01_2.5_9222_RIGHT_COUNTS.tif",2.5,"28"
"1835",9222,"31_01_0.1_9222_LEFT_COUNTS.tif",0.1,"31"
"1836",9222,"31_01_1.6_9222_RIGHT_COUNTS.tif",1.6,"31"
"1837",9222,"37_01_0.9_9222_LEFT_COUNTS.tif",0.9,"37"
"1838",9222,"37_01_1.6_9222_RIGHT_COUNTS.tif",1.6,"37"
"1839",9222,"40_01_-2.1_9222_LEFT_COUNTS.tif",-2.1,"40"
"1840",9222,"40_01_-2.1_9222_RIGHT_COUNTS.tif",-2.1,"40"
"1841",9222,"46_01_-1.2_9222_LEFT_COUNTS.tif",-1.2,"46"
"1842",9222,"46_01_-1.8_9222_LEFT_COUNTS.tif",-1.8,"46"
"1843",9222,"46_01_-1.8_9222_RIGHT_COUNTS.tif",-1.8,"46"
"1844",9222,"49_01_-2.1_9222_LEFT_COUNTS.tif",-2.1,"49"
"1845",9222,"49_01_-2.1_9222_RIGHT_COUNTS.tif",-2.1,"49"
"1846",9222,"55_01_-1.2_9222_RIGHT_COUNTS.tif",-1.2,"55"
"1847",9222,"55_01_-1.3_9222_LEFT_COUNTS.tif",-1.3,"55"
"1848",9222,"58_01_-2.1_9222_LEFT_COUNTS.tif",-2.1,"58"
"1849",9222,"58_01_-2.1_9222_RIGHT_COUNTS.tif",-2.1,"58"
"1850",9222,"61_01_-2.5_9222_LEFT_COUNTS.tif",-2.5,"61"
"1851",9222,"61_01_-2.5_9222_RIGHT_COUNTS.tif",-2.5,"61"
"1852",9222,"64_01_-1.4_9222_LEFT_COUNTS.tif",-1.4,"64"
"1853",9222,"64_01_-1.4_9222_RIGHT_COUNTS.tif",-1.4,"64"
"1854",9224,"04_01_0.7_9224_RIGHT_COUNTS.tif",0.7,"04"
"1855",9224,"16_01_1.6_9224_LEFT_COUNTS.tif",1.6,"16"
"1856",9224,"16_01_1.6_9224_RIGHT_COUNTS.tif",1.6,"16"
"1857",9224,"25_01_2.2_9224_LEFT_COUNTS.tif",2.2,"25"
"1858",9224,"25_01_2.2_9224_RIGHT_COUNTS.tif",2.2,"25"
"1859",9224,"34_01_2.2_9224_RIGHT_COUNTS.tif",2.2,"34"
"1860",9224,"34_01_2.5_9224_LEFT_COUNTS.tif",2.5,"34"
"1861",9224,"37_01_-0.2_9224_RIGHT_COUNTS.tif",-0.2,"37"
"1862",9224,"37_01_-0.4_9224_LEFT_COUNTS.tif",-0.4,"37"
"1863",9224,"40_01_1.1_9224_RIGHT_COUNTS.tif",1.1,"40"
"1864",9224,"40_01_1_9224_LEFT_COUNTS.tif",1,"40"
"1865",9224,"43_01_1.1_9224_LEFT_COUNTS.tif",1.1,"43"
"1866",9224,"43_01_1.1_9224_RIGHT_COUNTS.tif",1.1,"43"
"1867",9224,"46_01_0.7_9224_RIGHT_COUNTS.tif",0.7,"46"
"1868",9224,"46_01_1.1_9224_LEFT_COUNTS.tif",1.1,"46"
"1869",9224,"52_01_-3.4_9224_LEFT_COUNTS.tif",-3.4,"52"
"1870",9224,"52_01_-3.4_9224_RIGHT_COUNTS.tif",-3.4,"52"
"1871",9224,"55_01_-2.7_9224_RIGHT_COUNTS.tif",-2.7,"55"
"1872",9224,"55_01_-3.4_9224_LEFT_COUNTS.tif",-3.4,"55"
"1873",9224,"61_01_-1.4_9224_RIGHT_COUNTS.tif",-1.4,"61"
"1874",9224,"61_01_-1.5_9224_LEFT_COUNTS.tif",-1.5,"61"
"1875",9224,"64_01_-2.1_9224_LEFT_COUNTS.tif",-2.1,"64"
"1876",9224,"64_01_-2.1_9224_RIGHT_COUNTS.tif",-2.1,"64"
"1877",9224,"67_01_-1.7_9224_LEFT_COUNTS.tif",-1.7,"67"
"1878",9224,"67_01_-1.7_9224_RIGHT_COUNTS.tif",-1.7,"67"
"1879",9224,"70_01_-1.2_9224_LEFT_COUNTS.tif",-1.2,"70"
"1880",9224,"70_01_-1.4_9224_LEFT_COUNTS.tif",-1.4,"70"
"1881",9224,"70_01_-1.4_9224_RIGHT_COUNTS.tif",-1.4,"70"
"1882",9224,"73_01_-2.1_9224_LEFT_COUNTS.tif",-2.1,"73"
"1883",9224,"73_01_-2.1_9224_RIGHT_COUNTS.tif",-2.1,"73"
"1884",9224,"76_01_-1.7_9224_LEFT_COUNTS.tif",-1.7,"76"
"1885",9224,"76_01_-1.7_9224_RIGHT_COUNTS.tif",-1.7,"76"
"1886",9224,"79_01_-0.9_9224_RIGHT_COUNTS.tif",-0.9,"79"
"1887",9224,"79_01_-1.2_9224_LEFT_COUNTS.tif",-1.2,"79"
"1888",9224,"79_01_-1.2_9224_RIGHT_COUNTS.tif",-1.2,"79"
"1889",9228,"01_01_0.9_9228_LEFT_RECOUNT.tif",0.9,"01"
"1890",9228,"01_01_0.9_9228_RIGHT_RECOUNT.tif",0.9,"01"
"1891",9228,"07_01_1.8_9228_RIGHT_RECOUNT.tif",1.8,"07"
"1892",9228,"07_01_2.2_9228_LEFT_COUNTS.tif",2.2,"07"
"1893",9228,"10_01_1.2_9228_LEFT_RECOUNT.tif",1.2,"10"
"1894",9228,"10_01_1.2_9228_RIGHT_RECOUNT.tif",1.2,"10"
"1895",9228,"13_01_2.2_9228_LEFT_COUNTS.tif",2.2,"13"
"1896",9228,"13_01_2.2_9228_RIGHT_COUNTS.tif",2.2,"13"
"1897",9228,"16_01_1.4_9228_LEFT_RECOUNT.tif",1.4,"16"
"1898",9228,"16_01_1.4_9228_RIGHT_RECOUNT.tif",1.4,"16"
"1899",9228,"19_01_2.2_9228_LEFT_COUNTS.tif",2.2,"19"
"1900",9228,"19_01_2.2_9228_RIGHT_COUNTS.tif",2.2,"19"
"1901",9228,"22_01_1_9228_LEFT_RECOUNT.tif",1,"22"
"1902",9228,"22_01_1_9228_RIGHT_RECOUNT.tif",1,"22"
"1903",9228,"25_01_2.2_9228_RIGHT_COUNTS.tif",2.2,"25"
"1904",9228,"28_01_1.4_9228_LEFT_RECOUNT.tif",1.4,"28"
"1905",9228,"28_01_1.4_9228_RIGHT_RECOUNT.tif",1.4,"28"
"1906",9228,"34_01_2.5_9228_RIGHT_COUNTS.tif",2.5,"34"
"1907",9228,"40_01_0.2_9228_LEFT_RECOUNT.tif",0.2,"40"
"1908",9228,"40_01_0.2_9228_RIGHT_RECOUNT.tif",0.2,"40"
"1909",9228,"43_01_-1.2_9228_LEFT_COUNTS.tif",-1.2,"43"
"1910",9228,"43_01_-1.2_9228_RIGHT_COUNTS.tif",-1.2,"43"
"1911",9228,"58_01_1_9228_LEFT_COUNTS.tif",1,"58"
"1912",9228,"61_01_-0.1_9228_LEFT_RECOUNT.tif",-0.1,"61"
"1913",9228,"61_01_-0.1_9228_RIGHT_RECOUNT.tif",-0.1,"61"
"1914",9228,"64_01_-0.4_9228_LEFT_COUNTS.tif",-0.4,"64"
"1915",9228,"64_01_-0.5_9228_RIGHT_COUNTS.tif",-0.5,"64"
"1916",9228,"67_01_-1.6_9228_LEFT_RECOUNT.tif",-1.6,"67"
"1917",9228,"67_01_-1.6_9228_RIGHT_RECOUNT.tif",-1.6,"67"
"1918",9228,"70_01_-1_9228_LEFT_RECOUNT.tif",-1,"70"
"1919",9228,"70_01_-1_9228_RIGHT_RECOUNT.tif",-1,"70"
"1920",9228,"73_01_-1_9228_LEFT_RECOUNT.tif",-1,"73"
"1921",9228,"73_01_-1_9228_RIGHT_RECOUNT.tif",-1,"73"
"1922",9228,"76_01_-2_9228_LEFT_COUNTS.tif",-2,"76"
"1923",9228,"76_01_-2_9228_RIGHT_RECOUNT.tif",-2,"76"
"1924",9228,"79_01_-1.4_9228_LEFT_RECOUNT.tif",-1.4,"79"
"1925",9228,"79_01_-1.4_9228_RIGHT_RECOUNT.tif",-1.4,"79"
"1926",9228,"82_01_-0.4_9228_LEFT_COUNTS.tif",-0.4,"82"
"1927",9228,"82_01_-0.4_9228_RIGHT_COUNTS.tif",-0.4,"82"
"1928",9229,"01_01_2.4_9229_LEFT_RECOUNT.tif",2.4,"01"
"1929",9229,"04_01_2.1_9229_LEFT_COUNTS.tif",2.1,"04"
"1930",9229,"04_01_2.3_9229_LEFT_COUNTS.tif",2.3,"04"
"1931",9229,"04_01_2.6_9229_RIGHT_COUNTS.tif",2.6,"04"
"1932",9229,"07_01_0.4_9229_RIGHT_RECOUNT.tif",0.4,"07"
"1933",9229,"07_01_0.8_9229_LEFT_RECOUNT.tif",0.8,"07"
"1934",9229,"07_01_0.8_9229_RIGHT_RECOUNT.tif",0.8,"07"
"1935",9229,"100_01_-2.3_9229_RIGHT_RECOUNT.tif",-2.3,"100"
"1936",9229,"100_01_-2.4_9229_LEFT_COUNTS.tif",-2.4,"100"
"1937",9229,"103_01_-1.8_9229_LEFT_COUNTS.tif",-1.8,"103"
"1938",9229,"103_01_-1.8_9229_RIGHT_RECOUNT.tif",-1.8,"103"
"1939",9229,"106_01_-2.3_9229_LEFT_RECOUNT.tif",-2.3,"106"
"1940",9229,"106_01_-2.3_9229_RIGHT_RECOUNT.tif",-2.3,"106"
"1941",9229,"13_01_1.1_9229_LEFT_RECOUNT.tif",1.1,"13"
"1942",9229,"13_01_1.1_9229_RIGHT_RECOUNT.tif",1.1,"13"
"1943",9229,"16_01_2.3_9229_LEFT_COUNTS.tif",2.3,"16"
"1944",9229,"25_01_0.9_9229_RIGHT_RECOUNT.tif",0.9,"25"
"1945",9229,"25_01_0_9229_LEFT_COUNTS.tif",0,"25"
"1946",9229,"25_01_0_9229_RIGHT_COUNTS.tif",0,"25"
"1947",9229,"31_01_2.5_9229_RIGHT_COUNTS.tif",2.5,"31"
"1948",9229,"34_01_1.7_9229_LEFT_RECOUNT.tif",1.7,"34"
"1949",9229,"34_01_1.7_9229_RIGHT_RECOUNT.tif",1.7,"34"
"1950",9229,"34_01_2.2_9229_LEFT_COUNTS.tif",2.2,"34"
"1951",9229,"37_01_0.1_9229_LEFT_COUNTS.tif",0.1,"37"
"1952",9229,"37_01_2.2_9229_LEFT_COUNTS.tif",2.2,"37"
"1953",9229,"37_01_2.5_9229_RIGHT_COUNTS.tif",2.5,"37"
"1954",9229,"40_01_1.6_9229_RIGHT_RECOUNT.tif",1.6,"40"
"1955",9229,"43_01_-0.4_9229_LEFT_COUNTS.tif",-0.4,"43"
"1956",9229,"43_01_-0.5_9229_RIGHT_COUNTS.tif",-0.5,"43"
"1957",9229,"46_01_-0.1_9229_LEFT_RECOUNT.tif",-0.1,"46"
"1958",9229,"46_01_-0.1_9229_RIGHT_RECOUNT.tif",-0.1,"46"
"1959",9229,"49_01_0.2_9229_LEFT_RECOUNT.tif",0.2,"49"
"1960",9229,"49_01_0.2_9229_RIGHT_RECOUNT.tif",0.2,"49"
"1961",9229,"52_01_-0.1_9229_LEFT_COUNTS.tif",-0.1,"52"
"1962",9229,"52_01_0.1_9229_LEFT_RECOUNT.tif",0.1,"52"
"1963",9229,"52_01_0.1_9229_RIGHT_RECOUNT.tif",0.1,"52"
"1964",9229,"52_01_2.1_9229_LEFT_COUNTS.tif",2.1,"52"
"1965",9229,"52_01_2.3_9229_LEFT_COUNTS.tif",2.3,"52"
"1966",9229,"55_01_-0.2_9229_LEFT_RECOUNT.tif",-0.2,"55"
"1967",9229,"55_01_-0.2_9229_RIGHT_RECOUNT.tif",-0.2,"55"
"1968",9229,"55_01_0.8_9229_LEFT_RECOUNT.tif",0.8,"55"
"1969",9229,"55_01_0.8_9229_RIGHT_RECOUNT.tif",0.8,"55"
"1970",9229,"58_01_0.3_9229_LEFT_RECOUNT.tif",0.3,"58"
"1971",9229,"58_01_0.3_9229_RIGHT_RECOUNT.tif",0.3,"58"
"1972",9229,"61_01_-0.3_9229_LEFT_COUNTS.tif",-0.3,"61"
"1973",9229,"61_01_-0.3_9229_RIGHT_COUNTS.tif",-0.3,"61"
"1974",9229,"61_01_1.1_9229_LEFT_RECOUNT.tif",1.1,"61"
"1975",9229,"61_01_1.1_9229_RIGHT_RECOUNT.tif",1.1,"61"
"1976",9229,"64_01_-0.1_9229_LEFT_RECOUNT.tif",-0.1,"64"
"1977",9229,"64_01_-0.1_9229_RIGHT_RECOUNT.tif",-0.1,"64"
"1978",9229,"67_01_1.4_9229_RIGHT_RECOUNT.tif",1.4,"67"
"1979",9229,"70_01_1.1_9229_LEFT_RECOUNT.tif",1.1,"70"
"1980",9229,"70_01_1.1_9229_RIGHT_RECOUNT.tif",1.1,"70"
"1981",9229,"73_01_-0.6_9229_LEFT_RECOUNT.tif",-0.6,"73"
"1982",9229,"73_01_0.8_9229_LEFT_RECOUNT.tif",0.8,"73"
"1983",9229,"73_01_0.9_9229_RIGHT_RECOUNT.tif",0.9,"73"
"1984",9229,"73_01_0_9229_LEFT_COUNTS.tif",0,"73"
"1985",9229,"73_01_0_9229_RIGHT_COUNTS.tif",0,"73"
"1986",9229,"76_01_-1.2_9229_LEFT_RECOUNT.tif",-1.2,"76"
"1987",9229,"76_01_-1_9229_RIGHT_RECOUNT.tif",-1,"76"
"1988",9229,"79_01_-1.2_9229_LEFT_RECOUNT.tif",-1.2,"79"
"1989",9229,"79_01_-2_9229_RIGHT_RECOUNT.tif",-2,"79"
"1990",9229,"82_01_-0.1_9229_RIGHT_RECOUNT.tif",-0.1,"82"
"1991",9229,"82_01_1.5_9229_RIGHT_RECOUNT.tif",1.5,"82"
"1992",9229,"82_01_1.6_9229_LEFT_RECOUNT.tif",1.6,"82"
"1993",9229,"82_01_2.2_9229_LEFT_COUNTS.tif",2.2,"82"
"1994",9229,"85_01_-0.4_9229_LEFT_RECOUNT.tif",-0.4,"85"
"1995",9229,"85_01_-0.4_9229_RIGHT_RECOUNT.tif",-0.4,"85"
"1996",9229,"85_01_0.1_9229_LEFT_COUNTS.tif",0.1,"85"
"1997",9229,"85_01_2.5_9229_RIGHT_COUNTS.tif",2.5,"85"
"1998",9229,"88_01_-1_9229_LEFT_RECOUNT.tif",-1,"88"
"1999",9229,"88_01_-1_9229_RIGHT_RECOUNT.tif",-1,"88"
"2000",9229,"91_01_-1.5_9229_LEFT_RECOUNT.tif",-1.5,"91"
"2001",9229,"91_01_-1.5_9229_RIGHT_RECOUNT.tif",-1.5,"91"
"2002",9265,"01_01_1.6_9265_LEFT_COUNTS.tif",1.6,"01"
"2003",9265,"01_01_1.6_9265_RIGHT_COUNTS.tif",1.6,"01"
"2004",9265,"07_01_2.2_9265_RIGHT_COUNTS.tif",2.2,"07"
"2005",9265,"07_01_2.5_9265_LEFT_COUNTS.tif",2.5,"07"
"2006",9265,"10_01_1.6_9265_LEFT_COUNTS.tif",1.6,"10"
"2007",9265,"10_01_1.6_9265_RIGHT_COUNTS.tif",1.6,"10"
"2008",9265,"13_01_1.6_9265_LEFT_COUNTS.tif",1.6,"13"
"2009",9265,"13_01_1.6_9265_RIGHT_COUNTS.tif",1.6,"13"
"2010",9265,"19_01_0.9_9265_RIGHT_COUNTS.tif",0.9,"19"
"2011",9265,"19_01_1.1_9265_LEFT_COUNTS.tif",1.1,"19"
"2012",9265,"22_01_1.6_9265_RIGHT_COUNTS.tif",1.6,"22"
"2013",9265,"22_01_2.5_9265_LEFT_COUNTS.tif",2.5,"22"
"2014",9265,"28_01_2.2_9265_RIGHT_COUNTS.tif",2.2,"28"
"2015",9265,"28_01_2.5_9265_LEFT_COUNTS.tif",2.5,"28"
"2016",9265,"37_01_-1.2_9265_LEFT_COUNTS.tif",-1.2,"37"
"2017",9265,"37_01_-1.2_9265_RIGHT_COUNTS.tif",-1.2,"37"
"2018",9265,"40_01_-1.2_9265_LEFT_COUNTS.tif",-1.2,"40"
"2019",9265,"40_01_-1.3_9265_RIGHT_COUNTS.tif",-1.3,"40"
"2020",9265,"46_01_-0.1_9265_LEFT_COUNTS.tif",-0.1,"46"
"2021",9265,"46_01_-0.4_9265_LEFT_COUNTS.tif",-0.4,"46"
"2022",9265,"46_01_-0.7_9265_RIGHT_COUNTS.tif",-0.7,"46"
"2023",9265,"49_01_-0.8_9265_LEFT_COUNTS.tif",-0.8,"49"
"2024",9265,"49_01_-1.2_9265_LEFT_COUNTS.tif",-1.2,"49"
"2025",9265,"49_01_-1_9265_RIGHT_COUNTS.tif",-1,"49"
"2026",9265,"52_01_-0.4_9265_LEFT_COUNTS.tif",-0.4,"52"
"2027",9265,"52_01_-0.4_9265_RIGHT_COUNTS.tif",-0.4,"52"
"2028",9265,"61_01_-0.1_9265_LEFT_COUNTS.tif",-0.1,"61"
"2029",9265,"61_01_-0.1_9265_RIGHT_COUNTS.tif",-0.1,"61"
"2030",9265,"64_01_-0.1_9265_LEFT_COUNTS.tif",-0.1,"64"
"2031",9265,"64_01_-0.1_9265_RIGHT_COUNTS.tif",-0.1,"64"
"2032",9265,"67_01_0.6_9265_LEFT_COUNTS.tif",0.6,"67"
"2033",9265,"67_01_0.6_9265_RIGHT_COUNTS.tif",0.6,"67"
"2034",9265,"70_01_-0.3_9265_LEFT_COUNTS.tif",-0.3,"70"
"2035",9265,"70_01_-0.3_9265_RIGHT_COUNTS.tif",-0.3,"70"
"2036",9265,"76_01_-2.5_9265_LEFT_COUNTS.tif",-2.5,"76"
"2037",9265,"76_01_-2.5_9265_RIGHT_COUNTS.tif",-2.5,"76"
"2038",9265,"79_01_-2_9265_LEFT_COUNTS.tif",-2,"79"
"2039",9265,"82_01_-1.2_9265_RIGHT_COUNTS.tif",-1.2,"82"
"2040",9265,"82_01_-2_9265_LEFT_COUNTS.tif",-2,"82"
"2041",9265,"88_01_-1.3_9265_RIGHT_COUNTS.tif",-1.3,"88"
"2042",9265,"88_01_-1.8_9265_LEFT_COUNTS.tif",-1.8,"88"
"2043",9266,"04_01_-0.8_9266_LEFT_RECOUNT.tif",-0.8,"04"
"2044",9266,"04_01_-0.8_9266_RIGHT_RECOUNT.tif",-0.8,"04"
"2045",9266,"07_01_1.6_9266_LEFT_RECOUNT.tif",1.6,"07"
"2046",9266,"07_01_1.6_9266_RIGHT_RECOUNT.tif",1.6,"07"
"2047",9266,"07_01_2.5_9266_RIGHT_COUNTS.tif",2.5,"07"
"2048",9266,"10_01_-0.2_9266_LEFT_COUNTS.tif",-0.2,"10"
"2049",9266,"10_01_0_9266_RIGHT_COUNTS.tif",0,"10"
"2050",9266,"13_01_0.3_9266_RIGHT_RECOUNT.tif",0.3,"13"
"2051",9266,"13_01_0.6_9266_LEFT_RECOUNT.tif",0.6,"13"
"2052",9266,"16_01_1.6_9266_RIGHT_RECOUNT.tif",1.6,"16"
"2053",9266,"16_01_2.5_9266_LEFT_COUNTS.tif",2.5,"16"
"2054",9266,"19_01_-0.4_9266_LEFT_COUNTS.tif",-0.4,"19"
"2055",9266,"19_01_-0.4_9266_RIGHT_COUNTS.tif",-0.4,"19"
"2056",9266,"22_01_-0.4_9266_RIGHT_COUNTS.tif",-0.4,"22"
"2057",9266,"22_01_-0.6_9266_LEFT_COUNTS.tif",-0.6,"22"
"2058",9266,"22_01_-0.8_9266_LEFT_RECOUNT.tif",-0.8,"22"
"2059",9266,"22_01_-0.8_9266_RIGHT_RECOUNT.tif",-0.8,"22"
"2060",9266,"25_01_0_9266_LEFT_RECOUNT.tif",0,"25"
"2061",9266,"25_01_0_9266_RIGHT_RECOUNT.tif",0,"25"
"2062",9266,"34_01_-0.4_9266_LEFT_RECOUNT.tif",-0.4,"34"
"2063",9266,"34_01_-0.4_9266_RIGHT_RECOUNT.tif",-0.4,"34"
"2064",9266,"37_01_-0.6_9266_LEFT_RECOUNT.tif",-0.6,"37"
"2065",9266,"37_01_-0.6_9266_RIGHT_RECOUNT.tif",-0.6,"37"
"2066",9266,"40_01_-1.4_9266_LEFT_RECOUNT.tif",-1.4,"40"
"2067",9266,"40_01_-1.4_9266_RIGHT_RECOUNT.tif",-1.4,"40"
"2068",9266,"40_01_-2.1_9266_RIGHT_COUNTS.tif",-2.1,"40"
"2069",9266,"43_01_-1.5_9266_RIGHT_RECOUNT.tif",-1.5,"43"
"2070",9266,"43_01_-1.6_9266_LEFT_RECOUNT.tif",-1.6,"43"
"2071",9266,"46_01_-0.4_9266_LEFT_COUNTS.tif",-0.4,"46"
"2072",9266,"46_01_-0.4_9266_RIGHT_COUNTS.tif",-0.4,"46"
"2073",9266,"49_01_-2.7_9266_LEFT_RECOUNT.tif",-2.7,"49"
"2074",9266,"52_01_-1.8_9266_LEFT_RECOUNT.tif",-1.8,"52"
"2075",9266,"52_01_-1.8_9266_RIGHT_RECOUNT.tif",-1.8,"52"
"2076",9266,"55_01_-1.6_9266_LEFT_RECOUNT.tif",-1.6,"55"
"2077",9272,"01_01_1.4_9272_LEFT_RECOUNT.tif",1.4,"01"
"2078",9272,"01_01_1.4_9272_RIGHT_RECOUNT.tif",1.4,"01"
"2079",9272,"01_01_2.2_9272_LEFT_COUNTS.tif",2.2,"01"
"2080",9272,"01_01_2.2_9272_RIGHT_COUNTS.tif",2.2,"01"
"2081",9272,"04_01_-0.2_9272_LEFT_COUNTS.tif",-0.2,"04"
"2082",9272,"04_01_-0.3_9272_RIGHT_COUNTS.tif",-0.3,"04"
"2083",9272,"04_01_0.6_9272_LEFT_RECOUNT.tif",0.6,"04"
"2084",9272,"04_01_0.6_9272_RIGHT_RECOUNT.tif",0.6,"04"
"2085",9272,"07_01_-0.3_9272_LEFT_COUNTS.tif",-0.3,"07"
"2086",9272,"07_01_-3.4_9272_RIGHT_COUNTS.tif",-3.4,"07"
"2087",9272,"07_01_0.6_9272_LEFT_RECOUNT.tif",0.6,"07"
"2088",9272,"07_01_0.6_9272_RIGHT_RECOUNT.tif",0.6,"07"
"2089",9272,"13_01_-0.3_9272_LEFT_RECOUNT.tif",-0.3,"13"
"2090",9272,"13_01_-0.3_9272_RIGHT_RECOUNT.tif",-0.3,"13"
"2091",9272,"13_01_0_9272_LEFT_COUNTS.tif",0,"13"
"2092",9272,"13_01_0_9272_RIGHT_COUNTS.tif",0,"13"
"2093",9272,"19_01_1.1_9272_RIGHT_RECOUNT.tif",1.1,"19"
"2094",9272,"19_01_1.2_9272_LEFT_COUNTS.tif",1.2,"19"
"2095",9272,"43_01_-2.2_9272_LEFT_RECOUNT.tif",-2.2,"43"
"2096",9272,"43_01_-2.2_9272_RIGHT_RECOUNT.tif",-2.2,"43"
"2097",9272,"43_01_-3.5_9272_LEFT_COUNTS.tif",-3.5,"43"
"2098",9272,"43_01_-3.5_9272_RIGHT_COUNTS.tif",-3.5,"43"
"2099",9272,"49_01_1.6_9272_LEFT_RECOUNT.tif",1.6,"49"
"2100",9272,"49_01_1.6_9272_RIGHT_RECOUNT.tif",1.6,"49"
"2101",9272,"49_01_2.2_9272_LEFT_COUNTS.tif",2.2,"49"
"2102",9272,"49_01_2.2_9272_RIGHT_COUNTS.tif",2.2,"49"
"2103",9272,"52_01_-1.3_9272_LEFT_COUNTS.tif",-1.3,"52"
"2104",9272,"52_01_-1.3_9272_RIGHT_RECOUNT.tif",-1.3,"52"
"2105",9272,"55_01_-1.3_9272_LEFT_RECOUNT.tif",-1.3,"55"
"2106",9272,"55_01_-1.3_9272_RIGHT_RECOUNT.tif",-1.3,"55"
"2107",9275,"01_01_2.0_9275_LEFT_RECOUNT.tif",2,"01"
"2108",9275,"01_01_2.0_9275_RIGHT_RECOUNT.tif",2,"01"
"2109",9275,"04_01_2.6_9275_RIGHT_COUNTS.tif",2.6,"04"
"2110",9275,"100_01_-2.4_9275_RIGHT_RECOUNT.tif",-2.4,"100"
"2111",9275,"100_01_-2.5_9275_LEFT_RECOUNT.tif",-2.5,"100"
"2112",9275,"103_01_-1.8_9275_LEFT_RECOUNT.tif",-1.8,"103"
"2113",9275,"103_01_-1.8_9275_RIGHT_RECOUNT.tif",-1.8,"103"
"2114",9275,"106_01_-2.3_9275_LEFT_RECOUNT.tif",-2.3,"106"
"2115",9275,"106_01_-2.3_9275_RIGHT_COUNTS.tif",-2.3,"106"
"2116",9275,"109_01_-2_9275_LEFT_RECOUNT.tif",-2,"109"
"2117",9275,"109_01_-2_9275_RIGHT_RECOUNT.tif",-2,"109"
"2118",9275,"112_01_-2.5_9275_LEFT_RECOUNT.tif",-2.5,"112"
"2119",9275,"112_01_-2.5_9275_RIGHT_RECOUNT.tif",-2.5,"112"
"2120",9275,"13_01_2.2_9275_RIGHT_COUNTS.tif",2.2,"13"
"2121",9275,"16_01_0.1_9275_LEFT_RECOUNT.tif",0.1,"16"
"2122",9275,"19_01_2.6_9275_RIGHT_COUNTS.tif",2.6,"19"
"2123",9275,"22_01_1.6_9275_LEFT_COUNTS.tif",1.6,"22"
"2124",9275,"28_01_-0.4_9275_LEFT_RECOUNT.tif",-0.4,"28"
"2125",9275,"31_01_1.0_9275_LEFT_RECOUNT.tif",1,"31"
"2126",9275,"31_01_1.0_9275_RIGHT_RECOUNT.tif",1,"31"
"2127",9275,"43_01_2.2_9275_RIGHT_RECOUNT.tif",2.2,"43"
"2128",9275,"46_01_0.8_9275_LEFT_RECOUNT.tif",0.8,"46"
"2129",9275,"46_01_0.8_9275_RIGHT_RECOUNT.tif",0.8,"46"
"2130",9275,"49_01_2.2_9275_RIGHT_COUNTS.tif",2.2,"49"
"2131",9275,"49_01_2.3_9275_LEFT_COUNTS.tif",2.3,"49"
"2132",9275,"52_01_2.2_9275_LEFT_COUNTS.tif",2.2,"52"
"2133",9275,"55_01_-0.4_9275_LEFT_COUNTS.tif",-0.4,"55"
"2134",9275,"55_01_-0.4_9275_RIGHT_RECOUNT.tif",-0.4,"55"
"2135",9275,"58_01_0.1_9275_LEFT_RECOUNT.tif",0.1,"58"
"2136",9275,"58_01_0.1_9275_RIGHT_RECOUNT.tif",0.1,"58"
"2137",9275,"61_01_0.6_9275_LEFT_RECOUNT.tif",0.6,"61"
"2138",9275,"61_01_0.6_9275_RIGHT_RECOUNT.tif",0.6,"61"
