idBysubroi,grp,SUBROI,AREAmm2,Ch1mm2,Ch2mm2,Ch3mm2,Ch4mm2,OLmm2
3433,SAB,RSPd,16.549604,920.324139,1695.44843,842.980898,736.271396,228.343833
3507,SAA,RSPd,7.71577828,1450.27495,1708.96564,761.815566,876.385992,253.636111
3508,SAA,RSPd,8.21696054,1352.56826,1936.11737,670.442553,887.919562,350.737963
3531,SAB,RSPd,9.0237531,974.095801,1868.18055,945.947868,1028.95103,286.798627
3539,CAA,RSPd,6.14695731,938.675788,1413.38219,845.296256,1021.96903,252.482638
3540,CAA,RSPd,4.34163348,683.843999,2027.34755,530.90617,839.545765,291.595319
3541,CAA,RSPd,6.40624126,320.312632,2150.87123,476.722601,795.630353,295.336988
3542,CAA,RSPd,6.73314732,247.878135,1404.84079,545.807157,908.490444,203.619486
3595,SAA,RSPd,9.1300397,965.603688,1567.02495,975.132671,1014.34389,214.785485
3596,CAB,RSPd,3.49892873,1109.19664,2266.69378,1029.45795,748.800619,207.49208
3597,SAB,RSPd,3.55626122,1141.92961,1324.42464,724.637432,1164.98754,324.216903
3602,CAA,RSPd,6.4953621,1272.13847,1301.54407,1387.75943,1575.73971,281.585533
3603,SAB,RSPd,7.21560315,810.604447,1521.00937,1227.06305,784.549799,195.687037
3604,SAB,RSPd,9.05286755,630.849835,1295.50111,869.558729,703.754911,161.274866
3607,CAA,RSPd,7.17748297,613.028274,1123.93161,721.562144,1015.25842,264.716755
3608,CAB,RSPd,8.25780227,1395.40759,1802.41661,1313.30342,813.533647,279.00886
3661,CAA,RSPd,15.46666,813.168455,1353.49197,804.957245,1122.60824,330.323419
3662,CAB,RSPd,10.7190832,1259.99582,1000.4587,977.602265,1293.3942,248.248843
3663,CAB,RSPd,4.9040199,796.897255,1603.37848,790.779825,1090.94174,322.796406
3664,CAB,RSPd,11.3318475,636.877612,2000.46814,674.91201,1160.18151,367.548186
3858,CAB,RSPd,6.13481027,606.212716,1496.37879,681.031656,902.880408,215.165578
8056,SAA,RSPd,9.70821266,949.196348,582.599516,970.415495,1059.2063,73.0309507
8060,SAA,RSPd,12.3430379,131.896217,330.064612,481.404988,725.186141,20.0112811
8061,SAA,RSPd,18.5563595,812.22828,597.045987,631.266061,1103.07197,72.21244
8350,SAB,RSPd,26.3083222,809.933825,633.563779,660.361383,1190.07969,76.5537227
8351,SAB,RSPd,7.5138545,1145.08472,1561.64855,773.238289,490.427383,62.9503805
8352,SAB,RSPd,5.32334802,1486.28269,1711.89258,1424.47948,725.107579,47.3386295
8358,CAA,RSPd,2.06707256,172.708016,980.130083,562.147659,714.537084,58.0531145
8364,CAB,RSPd,0.741682886,307.409008,1639.51471,397.744111,547.403759,86.2902477
8365,CAB,RSPd,1.50935275,1108.42214,565.142906,1238.94166,1250.20476,49.0276378
8487,CAB,RSPd,0.956960725,357.381438,364.696263,117.037196,219.444743,32.3942239
8488,CAB,RSPd,1.94085098,443.61984,322.538932,938.248234,747.610207,31.9447504
8489,CAB,RSPd,1.96553714,1582.77345,1183.39153,613.063968,728.554026,56.9818791
8492,CAB,RSPd,3.83683017,390.426454,759.4811,562.182819,652.100794,57.8602623
8753,SAB,RSPd,8.38936548,236.013082,387.514408,366.297071,314.922506,19.3101612
9204,CAB,RSPd,1.82672723,817.308669,738.479166,273.713553,489.94726,43.7941685
9214,CAA,RSPd,0.775460883,857.554539,350.75915,269.517141,1030.355,27.0806696
9221,CAA,RSPd,4.30691447,176.460435,366.619772,134.899359,213.842185,23.6828478
9222,CAA,RSPd,4.55837972,529.793511,836.481432,544.711093,560.067426,38.8295866
9224,CAA,RSPd,5.69644051,537.87975,715.885647,394.983498,465.553883,52.31337
9228,SAA,RSPd,4.00034624,566.450968,1587.86255,721.937509,147.98719,15.2486801
9229,SAA,RSPd,14.9383206,419.324244,1041.01394,891.264844,744.996729,46.9262923
9265,CAA,RSPd,4.17360147,255.6545,738.930159,482.317254,623.921574,57.5042925
9266,SAB,RSPd,5.83172932,460.412315,613.540135,397.652201,247.953895,45.4410665
9272,SAA,RSPd,4.4086713,1193.55689,881.898363,950.853379,1508.39098,127.929701
9275,SAB,RSPd,5.9587028,1309.84885,1225.60233,850.856331,315.504912,26.3480166
9276,SAB,RSPd,2.04426073,1624.05898,2036.433,948.998322,408.460618,34.2422075
9278,CAA,RSPd,7.57029518,492.186884,851.485952,703.407182,845.805856,59.1786699
3425,SAA,RSPv,6.7135091,576.896515,1142.77048,1095.10539,900.870158,152.826187
3426,SAA,RSPv,20.8001623,669.898619,1719.9385,933.213872,888.694988,247.690375
3429,SAA,RSPv,25.9935877,1452.01195,1243.46051,1088.69158,882.025222,154.691997
3431,SAB,RSPv,29.7292331,771.462888,2016.70187,1026.2626,939.71479,265.563527
3433,SAB,RSPv,44.6372384,908.523947,1807.5267,1072.66941,918.739633,229.449679
3507,SAA,RSPv,17.3051775,1551.90549,1557.33739,1207.9044,1112.55721,240.332698
3508,SAA,RSPv,20.179567,1412.22059,1474.65999,1080.05291,985.749597,253.276
3531,SAB,RSPv,22.6590638,1147.4437,1824.83267,1359.32359,1202.69753,264.662302
3539,CAA,RSPv,15.3097341,1086.36766,1179.38038,1083.82026,1063.44107,218.227174
3540,CAA,RSPv,9.28028628,901.804077,1634.86336,1055.46313,862.365638,232.75144
3541,CAA,RSPv,14.0286949,496.767521,1749.62818,1015.41876,932.445967,251.983525
3542,CAA,RSPv,14.3138521,365.240606,1723.85462,1128.90646,1031.02924,218.809024
3595,SAA,RSPv,22.1218571,1024.55232,1537.48394,1281.44757,1131.09853,213.318438
3596,CAB,RSPv,10.9605448,1035.80618,2119.78514,910.356207,762.644572,221.613071
3597,SAB,RSPv,7.80197306,1226.22828,1303.26008,864.90942,1349.1459,317.740138
3602,CAA,RSPv,19.2344212,1265.59566,1192.02963,1480.15892,1512.34081,271.076523
3603,SAB,RSPv,18.0431548,861.157607,1670.49501,1440.54631,866.644452,222.355794
3604,SAB,RSPv,22.7969419,851.342257,1757.64803,1285.04078,980.482385,246.962949
3607,CAA,RSPv,19.3990935,717.353107,819.161988,1059.58559,1142.99155,202.792981
3608,CAB,RSPv,24.3524288,1188.91632,1788.44584,1316.46006,919.004841,249.502834
3661,CAA,RSPv,32.6210804,887.769492,1056.2495,1147.75475,1293.15153,246.895563
3662,CAB,RSPv,29.7965,1207.62506,961.052473,1260.08088,1362.94531,225.630527
3663,CAB,RSPv,10.4656882,865.781571,1737.86946,953.210126,1180.81102,312.54514
3664,CAB,RSPv,26.7799656,765.609647,1704.93124,1151.68184,1291.00241,294.473866
3858,CAB,RSPv,16.6934557,727.3509,1322.55421,1016.38632,1084.49685,205.589548
8056,SAA,RSPv,23.2866583,994.689735,1066.61933,1092.94342,1033.55319,140.166097
8060,SAA,RSPv,29.3728589,131.005293,427.639681,681.922045,810.952726,47.2545081
8061,SAA,RSPv,47.4979724,973.915257,841.95173,806.41337,1192.91408,118.573483
8350,SAB,RSPv,65.4690076,922.543387,988.208045,757.136878,1266.15635,116.177109
8351,SAB,RSPv,19.4487288,1172.21029,1740.47365,992.609863,557.002986,74.9149221
8352,SAB,RSPv,15.7646499,1258.8291,1651.16258,1156.3847,695.353214,34.0001207
8358,CAA,RSPv,5.67673156,250.672413,979.436837,723.832008,727.179004,67.2922431
8364,CAB,RSPv,1.45836901,158.396125,1518.81999,378.505026,233.822851,32.9134805
8365,CAB,RSPv,3.79475682,1083.86392,1133.14244,949.467955,536.79329,38.7376601
8487,CAB,RSPv,2.43969608,365.209424,852.565209,407.427797,648.851311,43.0381476
8488,CAB,RSPv,4.79010527,697.479452,751.340482,772.008086,742.363643,41.3352085
8489,CAB,RSPv,5.05508756,1435.38562,1240.73024,680.898195,837.96768,97.3276909
8492,CAB,RSPv,8.46611017,491.016526,949.786837,789.028239,611.615003,106.424318
8753,SAB,RSPv,21.3930024,425.466226,544.710825,467.582801,392.184315,50.6707744
9204,CAB,RSPv,4.47926405,749.230222,610.591376,605.903106,590.498789,48.4454583
9214,CAA,RSPv,1.13413684,1408.11933,1242.3545,326.239294,449.681189,34.387385
9221,CAA,RSPv,10.191774,275.908786,650.230272,418.965333,395.907522,64.267516
9222,CAA,RSPv,10.8032868,537.984423,1094.75942,830.11774,723.483526,44.8937449
9224,CAA,RSPv,13.8432265,664.873899,966.898864,694.057847,598.343167,87.7685558
9228,SAA,RSPv,9.45509756,665.672666,1770.15625,1126.79958,296.242316,11.2108838
9229,SAA,RSPv,38.5750305,590.018976,1143.66727,1075.04776,799.79198,55.787383
9265,CAA,RSPv,11.2872156,554.875552,931.584933,876.744127,895.615034,61.3082999
9266,SAB,RSPv,13.3940305,551.439687,1001.78956,858.591443,538.747466,109.302424
9272,SAA,RSPv,11.4586334,1477.31404,1311.06385,1120.4652,1635.36081,206.307324
9275,SAB,RSPv,13.7143756,1380.01178,1382.7826,1199.10672,546.652665,27.3435707
9276,SAB,RSPv,5.19815356,1491.8759,1676.94161,1248.52025,614.641327,31.1649124
9278,CAA,RSPv,17.0849993,611.589137,987.591492,978.75333,999.47326,83.4065001
3425,SAA,RT,10.836113,758.020889,1308.31046,1171.45327,1337.37993,386.300881
3426,SAA,RT,20.3694559,823.438782,1540.4437,934.732869,1032.9191,297.013333
3429,SAA,RT,26.0459184,1050.4141,1127.08638,1215.62233,1284.96141,209.89853
3431,SAB,RT,22.2279208,726.158788,1356.35718,984.977417,1230.92935,335.658925
3433,SAB,RT,13.6025721,822.638534,1521.18289,1014.66104,1089.72037,267.375902
3507,SAA,RT,20.3927152,921.750723,1380.9343,1111.57341,1269.22775,313.641412
3508,SAA,RT,15.2948224,1150.58544,1257.61513,1107.49897,1071.01603,240.212008
3531,SAB,RT,12.8774384,1044.22941,1809.52137,1300.56921,1533.06887,409.553501
3539,CAA,RT,21.3822869,988.715571,1263.61601,1179.85509,1206.65297,241.274473
3540,CAA,RT,24.7467541,827.300419,1195.02541,910.220385,1096.87113,240.516392
3541,CAA,RT,13.8651496,559.388121,1248.95875,891.22731,1048.23968,275.510911
3542,CAA,RT,18.7398675,485.809198,1238.6427,854.595157,1112.49453,313.876286
3595,SAA,RT,13.0590567,961.708055,1475.37456,994.40567,1205.82982,330.345453
3596,CAB,RT,3.75509751,551.51697,1336.58314,1470.26808,1479.58874,192.804581
3597,SAB,RT,2.47573896,816.321927,1184.29287,1169.75176,1599.11851,430.174593
3602,CAA,RT,15.1003837,1114.60744,1123.68006,1325.9928,1693.33446,337.209975
3603,SAB,RT,16.5700417,740.251606,1401.74662,1150.57043,1051.35523,297.0421
3604,SAB,RT,18.1147208,724.107212,1408.35734,1129.68895,1277.74533,391.891217
3607,CAA,RT,15.9056648,654.798159,1297.39941,1080.24407,1393.78016,364.461347
3608,CAB,RT,11.8282017,1035.15313,1482.30478,1076.15682,1103.80262,346.206473
3661,CAA,RT,18.4955874,881.561619,1161.73655,1119.02366,1548.09898,393.012659
3662,CAB,RT,9.07583622,800.036473,1133.66964,1395.68407,1721.71463,299.366354
3663,CAB,RT,8.3535886,380.315593,1099.76687,991.310489,1624.45156,373.731596
3664,CAB,RT,19.8197363,907.075642,1546.13561,1124.93929,1394.16588,442.942322
3858,CAB,RT,15.5257838,666.375376,1704.90588,1057.59556,1441.40871,461.232754
8056,SAA,RT,6.1054744,692.984643,1120.79743,1071.00605,1241.67255,363.444321
8060,SAA,RT,3.2034589,173.874558,1446.5614,1403.1708,1441.87896,308.41663
8061,SAA,RT,3.4239815,1232.77535,1439.55217,683.414908,2161.81075,456.778169
8350,SAB,RT,4.19876276,477.04529,1202.02076,1419.2276,873.114346,197.439114
8351,SAB,RT,12.6369163,879.407582,1595.64245,1307.91402,1504.63923,303.238536
8352,SAB,RT,5.17835696,1103.05258,702.732552,1612.67369,1480.39235,118.184205
8358,CAA,RT,0.505286112,330.505818,1508.05649,1015.26638,1161.71806,338.422125
8364,CAB,RT,1.67423114,543.533076,992.097187,551.297835,556.673437,43.0048148
8365,CAB,RT,1.09472968,644.908063,439.377873,1263.32557,1671.64554,119.664244
8487,CAB,RT,4.89904115,321.083239,1574.79796,1078.98665,1409.25536,255.356091
8488,CAB,RT,0.953982394,305.037076,408.812576,624.749475,688.691955,42.9777324
8489,CAB,RT,2.24554948,1490.05846,1730.97945,723.20829,597.18123,66.35347
8492,CAB,RT,8.21867804,288.002522,1099.56856,788.81299,1125.36347,242.739768
8753,SAB,RT,0.918928189,165.410096,2112.2434,591.994028,1459.30881,337.349538
9204,CAB,RT,6.83474271,734.921593,608.508642,451.809253,645.232775,69.3515499
9214,CAA,RT,0.814731187,633.337729,328.942852,575.64999,870.225678,82.2357129
9221,CAA,RT,2.22239015,155.238269,1497.48684,879.683525,1181.61071,349.62358
9222,CAA,RT,1.01209445,496.00114,1851.60585,943.587826,1225.1821,326.056526
9224,CAA,RT,1.30838843,651.947067,1598.14926,908.751539,1362.74516,346.991757
9228,SAA,RT,10.9934002,633.652905,1206.63304,1146.05124,822.857332,123.164805
9229,SAA,RT,15.3643327,582.843406,1700.82232,1179.87552,899.48586,164.276578
9265,CAA,RT,2.50042667,477.918435,1010.22759,656.287993,862.252841,122.379114
9266,SAB,RT,17.1365274,543.575707,850.172247,734.45452,708.194824,171.329928
9272,SAA,RT,3.06454597,556.363003,1373.12347,711.035182,889.201868,96.5885332
9275,SAB,RT,18.1170242,899.540667,1173.64749,1246.94871,762.04568,101.12036
9276,SAB,RT,0.350285269,1236.13534,1441.68209,902.121865,511.012069,162.724514
9278,CAA,RT,4.86372556,461.58032,839.479932,1089.69964,1406.12375,273.452929
3425,SAA,sAMY,18.9153415,580.639795,1665.42063,1132.83707,1156.46868,359.760886
3426,SAA,sAMY,27.6664335,685.813009,1993.64331,1053.5149,883.742388,324.834063
3429,SAA,sAMY,24.0961186,1176.20603,1316.06258,715.84143,735.595649,208.166306
3431,SAB,sAMY,24.449925,670.186105,1625.19926,964.379237,887.650985,298.896623
3433,SAB,sAMY,21.6589334,825.479244,1485.43787,1204.53761,1042.06424,278.961105
3507,SAA,sAMY,26.5089759,1130.74908,1784.98031,717.30421,757.781066,286.242669
3508,SAA,sAMY,13.5322223,1157.97684,1504.18752,912.414805,759.816071,270.90894
3531,SAB,sAMY,14.4221545,757.237765,1592.54986,869.634287,1106.07608,291.842666
3539,CAA,sAMY,24.5414337,943.995378,1252.45331,1224.09311,1119.82048,233.523439
3540,CAA,sAMY,22.6374867,481.899787,1660.3875,751.320155,1025.02545,305.157551
3541,CAA,sAMY,20.2362306,284.390908,1884.88661,680.413278,912.225225,321.107232
3542,CAA,sAMY,25.3755709,292.68307,1765.43811,779.962746,989.810241,337.884023
3595,SAA,sAMY,16.4229011,767.038657,1495.04645,880.234248,845.100382,270.841307
3596,CAB,sAMY,3.9807972,898.061324,1042.25355,1035.21978,1098.77489,181.370706
3597,SAB,sAMY,7.60347044,1252.71744,2547.91548,1391.33835,1803.38703,731.77111
3602,CAA,sAMY,16.0615805,1134.57079,1144.65697,1420.84398,1551.71529,328.049908
3603,SAB,sAMY,17.3222095,775.189793,1774.94678,1302.432,927.653022,316.934165
3604,SAB,sAMY,19.0351789,824.631071,1718.39729,1334.89683,1233.0328,390.750201
3607,CAA,sAMY,17.2946327,628.345234,1275.65589,867.783682,1140.46944,325.650166
3608,CAB,sAMY,15.0531209,1161.61958,2061.10083,1337.46351,867.394879,323.388089
3661,CAA,sAMY,9.79127689,804.900126,1052.87595,810.108844,1128.3513,297.101188
3662,CAB,sAMY,11.8390341,1210.06493,1526.56034,1146.3773,1390.23166,376.635455
3663,CAB,sAMY,4.48763321,761.203031,805.101449,767.4424,1099.0203,231.747995
3664,CAB,sAMY,18.4260633,792.681527,1575.70282,987.134348,1258.00067,400.411085
3858,CAB,sAMY,25.4768434,759.7095,1606.98872,940.501128,1272.17487,408.881109
8056,SAA,sAMY,11.1738868,595.04809,1355.66077,847.511717,1460.27969,309.650532
8060,SAA,sAMY,4.16225706,64.6283966,1628.44339,765.690334,739.983128,163.132644
8061,SAA,sAMY,9.35427713,967.899483,1864.81539,1055.23921,1766.89227,273.99231
8350,SAB,sAMY,6.64873001,1119.1611,1475.46975,881.070519,1112.09208,229.066303
8351,SAB,sAMY,13.2774128,1117.68763,2158.32711,1259.50743,551.613489,129.091415
8352,SAB,sAMY,3.5568778,1121.20804,1044.73648,1104.90161,869.301723,73.6601072
8358,CAA,sAMY,1.86289158,421.387915,491.171901,1390.31172,1038.17099,64.952787
8364,CAB,sAMY,2.03666498,691.326267,1139.11714,820.458944,1183.79803,121.767695
8365,CAB,sAMY,2.88938565,1090.19715,661.38627,321.86773,643.389365,65.7579233
8487,CAB,sAMY,4.47509408,301.446176,1326.67602,657.192887,773.615021,105.025725
8488,CAB,sAMY,1.72451373,273.700343,1049.57123,526.525236,466.218381,107.276618
8489,CAB,sAMY,2.39236722,1087.62567,1420.76851,841.008014,857.727855,113.276924
8492,CAB,sAMY,4.29200282,534.94839,1033.7831,610.903606,643.755401,108.807011
8753,SAB,sAMY,2.82939311,54.0752005,896.658717,347.77776,320.210011,61.1438542
9204,CAB,sAMY,6.95832116,733.366553,777.055252,627.737625,921.055504,83.4971521
9214,CAA,sAMY,0.656316872,1356.05229,1202.16321,423.575885,804.489451,88.3719473
9221,CAA,sAMY,2.28041456,256.093787,217.942829,251.270102,97.7892371,13.1555027
9222,CAA,sAMY,1.32277268,344.730434,499.707932,385.553775,550.359115,30.9954996
9224,CAA,sAMY,11.8390341,767.038657,1326.67602,869.634287,912.225225,229.066303
9228,SAA,sAMY,12.3495173,613.870146,1118.91013,853.393678,312.805748,41.4591102
9229,SAA,sAMY,40.1618767,535.059657,1577.19223,1238.76183,757.185731,112.519642
9265,CAA,sAMY,6.45323493,418.54977,942.62801,684.927799,757.139644,87.86291
9266,SAB,sAMY,8.83697775,754.896096,930.069106,852.440757,378.862559,114.066147
9272,SAA,sAMY,2.90502766,912.900087,767.290457,1089.49049,1166.94242,129.430781
9275,SAB,sAMY,21.0264125,1098.04752,1126.67817,976.771479,433.026795,59.8770714
9276,SAB,sAMY,19.1328704,1217.7995,1033.30026,818.434438,315.373485,66.0643163
9278,CAA,sAMY,1.86660488,1013.60498,70.1808942,1002.89034,912.887357,2.67866009
3425,SAA,SP,0.714332058,492.768029,2078.86512,1348.11253,1332.71353,376.575568
3426,SAA,SP,1.99503446,592.470968,953.868234,1451.604,1250.60496,188.467922
3429,SAA,SP,1.20829221,1308.45833,1170.24673,1824.06208,1875.37417,241.663397
3431,SAB,SP,2.15166055,573.045781,1455.15518,1041.52116,1347.79624,359.722169
3433,SAB,SP,1.8250574,757.236459,1667.34482,1301.32894,1319.95849,271.772275
3507,SAA,SP,2.51048565,1242.78743,2148.18993,1208.13278,1266.28886,389.16773
3508,SAA,SP,1.20813691,883.178049,1875.61524,1454.30537,1518.86759,508.220546
3531,SAB,SP,1.33575156,844.468413,1918.02134,2096.19819,2189.77846,473.141877
3539,CAA,SP,0.407102664,1024.31165,980.096755,1375.57439,1026.76803,122.819142
3540,CAA,SP,0.316468832,1124.91331,2060.23448,1674.73048,1406.14163,480.300063
3541,CAA,SP,0.54846192,453.996879,1566.19807,1163.25305,1413.0425,404.768302
3542,CAA,SP,0.566321144,105.946954,2138.36268,1751.6563,1993.56851,572.11355
3595,SAA,SP,0.915533168,1340.20267,1563.02366,1021.26284,825.748347,256.681034
3596,CAB,SP,0.565583096,562.251599,1907.76565,1631.94411,1651.39306,298.806667
3597,SAB,SP,0.115873536,2356.01682,1454.7513,241.642751,302.053439,275.559823
3602,CAA,SP,1.23972383,871.161767,823.570522,2010.93175,2285.18638,286.354099
3603,SAB,SP,0.848769038,856.534543,1974.62434,1618.81494,1524.5608,527.823212
3604,SAB,SP,1.50561023,540.644572,1427.32824,1653.81448,2134.01844,416.442441
3607,CAA,SP,1.34138533,765.626386,1093.64548,1697.49881,2038.93687,372.748971
3608,CAB,SP,1.44646952,1026.6376,1624.64536,1439.36666,1397.88635,393.371579
3661,CAA,SP,1.67290726,827.302285,494.946742,1690.47028,1908.65332,196.663621
3662,CAB,SP,2.50570986,774.630786,1115.45237,1821.83902,2095.61373,338.82614
3663,CAB,SP,0.261491944,290.639929,305.936767,1881.51112,2688.41934,84.132611
3664,CAB,SP,1.08173543,862.502953,1742.57027,1539.19337,1956.11602,474.237958
3858,CAB,SP,0.693834312,425.173554,1249.57787,1543.59619,2157.57563,325.72618
8056,SAA,SP,0.451959069,803.170077,3062.2242,539.871897,2712.63503,743.430154
8060,SAA,SP,0.079240216,353.355927,1779.39949,2296.81353,1804.6392,353.355927
8061,SAA,SP,0.237720648,1081.10087,2540.79738,971.7288,2414.59884,504.794182
8350,SAB,SP,0.158234416,1320.82517,2110.79238,297.027671,1402.98176,164.31318
8351,SAB,SP,0.77971696,1300.4719,2220.03636,1228.65097,620.738069,168.009684
8352,SAB,SP,0.972012291,1060.68618,874.474539,1390.92891,1359.03631,98.7641832
8358,CAA,SP,0.353594184,248.872872,1026.6006,772.071523,1272.64537,370.481207
8364,CAB,SP,0.293970669,163.281596,2030.81485,670.134884,782.390981,193.896895
8365,CAB,SP,0.594004863,788.900431,1454.34742,1324.72074,1378.46133,275.559823
8487,CAB,SP,0.0789942,2873.6287,1063.36921,3557.22319,3316.6992,139.25073
8488,CAB,SP,0.0789942,189.887359,582.321234,12.6591573,367.11556,37.9774718
8489,CAB,SP,0.310987288,662.406497,466.257,176.856104,610.957449,147.916014
8492,CAB,SP,0.079240216,757.191273,1400.80385,1034.82807,1161.02662,429.075055
8753,SAB,SP,0.079240216,788.900431,3520.93942,1261.98545,1842.49876,479.554473
9204,CAB,SP,0.115873536,25.8902947,1454.7513,8.63009825,1378.46133,275.559823
9214,CAA,SP,0.594004863,788.900431,1454.34742,1324.72074,1378.46133,275.559823
9221,CAA,SP,0.353348168,387.719571,1112.21745,684.876906,967.883892,183.954541
9222,CAA,SP,0.621688582,440.735133,1175.82986,1187.08952,1544.18149,241.278357
9224,CAA,SP,1.67601783,865.742581,1294.73563,633.048159,846.649706,242.837512
9228,SAA,SP,0.316468832,609.854685,1453.53966,1165.9916,565.616522,101.115803
9229,SAA,SP,1.18865706,633.488016,1202.19704,1219.86404,1144.98963,123.668975
9265,CAA,SP,0.328108464,889.949611,914.331792,1234.34792,1295.30337,85.337634
9266,SAB,SP,0.63318368,380.616253,1009.18583,882.840189,789.660277,173.725261
9272,SAA,SP,1.26365965,1713.27779,3217.63856,2569.521,1875.50501,279.347371
9275,SAB,SP,0.237228616,1568.10762,2664.09681,1513.30816,910.514101,269.781956
9276,SAB,SP,0.079240216,1476.52298,2473.49149,2031.79658,959.108945,265.016945
9278,CAA,SP,0.0789942,810.186064,1708.98623,1126.665,1354.52983,481.047976
3425,SAA,SSp,231.415865,271.874186,920.533256,679.521258,840.318358,175.100354
3426,SAA,SSp,362.579474,387.407479,1099.13834,699.463202,883.59111,187.842955
3429,SAA,SSp,347.644851,1054.98183,1252.54552,673.74218,751.433536,163.925914
3431,SAB,SSp,328.125788,360.639134,1091.66976,604.981404,821.569074,174.634247
3433,SAB,SSp,264.011249,565.013803,1327.57979,766.482491,886.545557,204.245085
3507,SAA,SSp,374.051783,898.728506,1024.03469,615.163489,800.46671,194.625459
3508,SAA,SSp,230.398369,982.771713,950.449436,547.14797,720.929582,189.736586
3531,SAB,SSp,209.678331,505.302572,1279.12121,723.293624,1025.26093,223.404105
3539,CAA,SSp,338.912912,616.698251,1096.45867,724.675843,930.997283,193.324001
3540,CAA,SSp,381.49714,213.482596,1187.18845,502.446754,830.268347,192.711798
3541,CAA,SSp,320.290485,82.6530955,1000.63229,461.752712,782.283621,197.142916
3542,CAA,SSp,367.238141,141.703691,989.104779,513.742934,821.13203,179.689941
3595,SAA,SSp,224.161954,595.91736,1015.05628,736.512137,946.418408,189.050814
3596,CAB,SSp,132.355562,451.707498,1078.43597,698.580387,654.373707,129.257884
3597,SAB,SSp,101.122248,864.00374,1602.83226,824.358656,1303.51138,345.75972
3602,CAA,SSp,236.624196,946.860057,1253.79824,849.410175,1234.99627,233.627841
3603,SAB,SSp,241.383712,394.7988,907.037172,824.206397,703.063178,142.362547
3604,SAB,SSp,274.912266,480.393261,1005.65175,841.322955,780.572665,156.828215
3607,CAA,SSp,259.881339,317.575707,988.066328,576.509267,995.931456,218.807554
3608,CAB,SSp,228.412279,853.237842,1150.40225,896.330972,738.427902,178.571836
3661,CAA,SSp,246.2008,569.669149,1153.07911,796.821133,1201.48676,287.403616
3662,CAB,SSp,159.228195,734.304627,1259.71409,886.972313,1326.09052,273.940178
3663,CAB,SSp,121.518195,353.107616,996.073059,640.011154,957.774268,210.832625
3664,CAB,SSp,294.652604,466.841285,1093.53861,649.663358,1064.58927,234.5983
3858,CAB,SSp,322.061638,362.756647,1013.81525,564.783192,894.254285,186.116547
8056,SAA,SSp,190.668447,366.888182,495.965648,396.457836,768.721842,65.4014871
8060,SAA,SSp,86.0987654,96.0060224,534.490823,561.610841,624.422427,57.4572699
8061,SAA,SSp,124.561863,667.387255,636.735819,463.111249,1369.25537,111.719588
8350,SAB,SSp,95.5560294,343.243647,483.046442,489.053389,1291.02267,106.743657
8351,SAB,SSp,188.247711,660.528614,914.938082,578.190296,356.344306,40.5157648
8352,SAB,SSp,54.1501558,1042.85942,890.985432,888.178423,576.138693,31.0987101
8358,CAA,SSp,55.561665,156.780759,747.151836,524.066369,626.241133,53.8320801
8364,CAB,SSp,34.8033438,232.707525,571.152016,478.804568,655.454261,56.6037565
8365,CAB,SSp,37.8009227,817.281637,596.837283,334.171737,440.491893,43.6761825
8487,CAB,SSp,66.9649832,210.826604,520.794575,316.269772,463.316774,49.4885512
8488,CAB,SSp,39.0047482,143.341523,722.194125,385.312063,507.527953,62.6846759
8489,CAB,SSp,54.8380519,1508.86104,931.28764,512.417911,625.751623,90.7763829
8492,CAB,SSp,113.931512,133.580251,431.803276,247.815548,385.485976,42.7976415
8753,SAB,SSp,37.2763981,48.6098467,422.573016,209.033072,235.323165,43.6737475
9204,CAB,SSp,134.601189,1063.20012,615.083721,326.861898,371.044271,38.8406674
9214,CAA,SSp,37.2397679,984.136102,734.134543,235.930579,359.588707,53.4643504
9221,CAA,SSp,60.7794122,93.0413737,529.011369,334.619887,338.10791,27.5586739
9222,CAA,SSp,19.7693261,332.282445,880.910151,612.413391,481.807016,27.5679605
9224,CAA,SSp,21.7469472,519.521195,671.864417,423.461735,502.553296,59.6865385
9228,SAA,SSp,221.276171,236.939204,701.372403,446.618357,182.617946,11.9759845
9229,SAA,SSp,489.334182,253.750922,864.096593,547.956815,444.855495,35.1620643
9265,CAA,SSp,66.8154255,250.570881,880.62,588.352162,629.929387,106.008455
9266,SAB,SSp,158.563393,529.83856,574.413792,466.166866,285.62078,41.182267
9272,SAA,SSp,51.5386314,326.939221,324.785497,221.270912,1103.56054,72.1206578
9275,SAB,SSp,310.310071,835.129197,691.582454,577.26454,239.257462,13.567075
9276,SAB,SSp,314.895955,901.834386,819.854927,542.718944,272.10575,17.8630431
9278,CAA,SSp,92.4900442,433.916973,824.445492,516.574518,539.398596,59.1090646
3425,SAA,SSs,50.9226181,263.124727,986.968107,813.076812,990.620708,202.974638
3426,SAA,SSs,91.325426,381.175337,1147.86215,701.184794,938.314812,201.072153
3429,SAA,SSs,95.8862674,1078.03758,1117.89731,654.869583,675.446044,143.253047
3431,SAB,SSs,82.104222,400.68585,1074.75594,631.161209,821.10272,177.152887
3433,SAB,SSs,68.094907,558.74957,1286.20485,736.633651,912.006532,210.265358
3507,SAA,SSs,86.0598687,979.085854,1053.23191,632.699083,800.05932,181.466696
3508,SAA,SSs,54.1820088,998.652528,875.881147,561.773192,787.733806,186.150352
3531,SAB,SSs,54.7459989,545.647181,1228.67427,819.475412,1060.46106,225.842988
