"Width","Height","Name"
"?1859 pixels","?530 pixels","63_01_-1.2_9228_LEFT_THUMB.tif"
"?1859 pixels","?530 pixels","63_01_-1.2_9228_RIGHT_THUMB.tif"
"?1914 pixels","?503 pixels","64_01_-0.4_9228_LEFT_THUMB.tif"
"?1914 pixels","?503 pixels","64_01_-0.5_9228_RIGHT_THUMB.tif"
"?1924 pixels","?503 pixels","65_01_-0.5_9228_LEFT_THUMB.tif"
"?503 pixels","?1924 pixels","65_01_-0.9_9228_RIGHT_THUMB.tif"
"?501 pixels","?1909 pixels","66_01_-0.9_9228_LEFT_THUMB.tif"
"?497 pixels","?1909 pixels","66_01_-0.9_9228_RIGHT_THUMB.tif"
"?500 pixels","?2064 pixels","67_01_-3.2_9228_LEFT_THUMB.tif"
"?499 pixels","?2064 pixels","67_01_-3.3_9228_RIGHT_THUMB.tif"
"?495 pixels","?2024 pixels","68_01_-1.5_9228_RIGHT_THUMB.tif"
"?2024 pixels","?501 pixels","68_01_-1.8_9228_LEFT_THUMB.tif"
"?2049 pixels","?496 pixels","69_01_-1.4_9228_RIGHT_THUMB.tif"
