"Width","Height","Name"
"?484 pixels","?1908 pixels","13_01_-3.5_8060_RIGHT_THUMB.tif"
"?1983 pixels","?497 pixels","13_01_0_8060_LEFT_THUMB.tif"
"?1908 pixels","?484 pixels","13_01_0_8060_RIGHT_THUMB.tif"
"?1953 pixels","?495 pixels","14_01_-0.1_8060_LEFT_THUMB.tif"
"?486 pixels","?1918 pixels","14_01_-0.4_8060_RIGHT_THUMB.tif"
"?493 pixels","?2023 pixels","15_01_-0.4_8060_LEFT_THUMB.tif"
"?484 pixels","?1938 pixels","15_01_-0.4_8060_RIGHT_THUMB.tif"
"?1523 pixels","?432 pixels","17_01_2.3_8060_LEFT_THUMB.tif"
"?1633 pixels","?437 pixels","17_01_2.3_8060_RIGHT_THUMB.tif"
"?1588 pixels","?435 pixels","18_01_1.7_8060_LEFT_THUMB.tif"
"?443 pixels","?1678 pixels","18_01_2.5_8060_RIGHT_THUMB.tif"
"?1843 pixels","?473 pixels","22_01_1.3_8060_LEFT_THUMB.tif"
"?473 pixels","?1688 pixels","22_01_2.5_8060_RIGHT_THUMB.tif"
"?490 pixels","?1663 pixels","23_01_1.6_8060_RIGHT_THUMB.tif"
"?491 pixels","?1703 pixels","23_01_2.5_8060_LEFT_THUMB.tif"
"?489 pixels","?1688 pixels","24_01_1.6_8060_LEFT_THUMB.tif"
"?487 pixels","?1688 pixels","24_01_1.6_8060_RIGHT_THUMB.tif"
"?358 pixels","?1263 pixels","25_01_0.4_8060_LEFT_THUMB.tif"
"?1538 pixels","?376 pixels","25_01_2.2_8060_RIGHT_THUMB.tif"
"?1428 pixels","?387 pixels","26_01_2.2_8060_LEFT_THUMB.tif"
"?1438 pixels","?383 pixels","26_01_2.5_8060_RIGHT_THUMB.tif"
"?1468 pixels","?385 pixels","27_01_2.2_8060_RIGHT_THUMB.tif"
"?1463 pixels","?388 pixels","27_01_2.3_8060_LEFT_THUMB.tif"
"?1143 pixels","?294 pixels","28_01_2.1_8060_LEFT_THUMB.tif"
"?948 pixels","?253 pixels","28_01_2.4_8060_RIGHT_THUMB.tif"
"?948 pixels","?253 pixels","28_01_2.5_8060_RIGHT_THUMB.tif"
"?1143 pixels","?294 pixels","28_01_2_8060_LEFT_THUMB.tif"
"?512 pixels","?1943 pixels","32_01_-3.4_8060_LEFT_THUMB.tif"
"?520 pixels","?2183 pixels","32_01_-3.4_8060_RIGHT_THUMB.tif"
"?516 pixels","?1913 pixels","33_01_-0.9_8060_LEFT_THUMB.tif"
"?522 pixels","?2123 pixels","33_01_-3.4_8060_RIGHT_THUMB.tif"
"?2123 pixels","?529 pixels","35_01_-0.5_8060_LEFT_THUMB.tif"
"?521 pixels","?2013 pixels","35_01_-3.4_8060_RIGHT_THUMB.tif"
"?2008 pixels","?517 pixels","36_01_-0.4_8060_RIGHT_THUMB.tif"
"?2158 pixels","?526 pixels","36_01_-0.5_8060_LEFT_THUMB.tif"
"?1128 pixels","?265 pixels","38_01_2.3_8060_RIGHT_THUMB.tif"
"?1293 pixels","?365 pixels","38_01_2.5_8060_LEFT_THUMB.tif"
"?1288 pixels","?361 pixels","39_01_2.2_8060_LEFT_THUMB.tif"
"?1118 pixels","?264 pixels","39_01_2.3_8060_RIGHT_THUMB.tif"
"?514 pixels","?1913 pixels","41_01_-3.4_8060_LEFT_THUMB.tif"
"?513 pixels","?1968 pixels","41_01_-3.4_8060_RIGHT_THUMB.tif"
"?514 pixels","?1888 pixels","42_01_-3.4_8060_LEFT_THUMB.tif"
"?515 pixels","?1968 pixels","42_01_-3.4_8060_RIGHT_THUMB.tif"
"?484 pixels","?1873 pixels","44_01_-3.4_8060_LEFT_THUMB.tif"
"?472 pixels","?1853 pixels","44_01_-3.4_8060_RIGHT_THUMB.tif"
"?485 pixels","?1888 pixels","45_01_-0.1_8060_LEFT_THUMB.tif"
"?471 pixels","?1883 pixels","45_01_-3.4_8060_RIGHT_THUMB.tif"
"?2168 pixels","?524 pixels","47_01_-0.1_8060_LEFT_THUMB.tif"
"?506 pixels","?2008 pixels","47_01_-3.4_8060_RIGHT_THUMB.tif"
"?2198 pixels","?524 pixels","48_01_-0.1_8060_LEFT_THUMB.tif"
"?502 pixels","?2018 pixels","48_01_-3.4_8060_RIGHT_THUMB.tif"
"?509 pixels","?2053 pixels","50_01_-3.5_8060_LEFT_THUMB.tif"
"?509 pixels","?1853 pixels","50_01_-3.5_8060_RIGHT_THUMB.tif"
"?2053 pixels","?509 pixels","50_01_0_8060_LEFT_THUMB.tif"
"?1853 pixels","?509 pixels","50_01_0_8060_RIGHT_THUMB.tif"
"?539 pixels","?1968 pixels","51_01_-3.5_8060_LEFT_THUMB.tif"
"?539 pixels","?1868 pixels","51_01_-3.5_8060_RIGHT_THUMB.tif"
"?1968 pixels","?539 pixels","51_01_0_8060_LEFT_THUMB.tif"
"?1868 pixels","?539 pixels","51_01_0_8060_RIGHT_THUMB.tif"
